ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,direction,clade
GO:0006099,tricarboxylic acid cycle,4/100,28/5298,0.14285714285714285,7.568571428571428,4.833274753721155,0.0017275188970855213,0.014845865521828698,0.012899565448632017,YDL066W/YNR001C/YKL148C/YKL085W,4,Upregulated,18. Far East Asia
GO:0000002,mitochondrial genome maintenance,5/100,51/5298,0.09803921568627451,5.194117647058823,4.174140020820663,0.0025587507569389146,0.021650967943329276,0.018812515686644007,YOL095C/YGR150C/YPR100W/YJR144W/YFL036W,5,Upregulated,18. Far East Asia
GO:1901135,carbohydrate derivative metabolic process,13/100,296/5298,0.04391891891891892,2.3268243243243245,3.258249111078397,0.003480915258288837,0.029007627152406977,0.02520471335347898,YDL004W/YDR322C-A/YDR377W/YLR295C/YPL271W/YPL078C/YPR020W/YML081C-A/YBL099W/YJR009C/YJR121W/YKL067W/YKL016C,13,Upregulated,18. Far East Asia
GO:0070071,proton-transporting two-sector ATPase complex assembly,3/100,18/5298,0.16666666666666666,8.83,4.615065851034493,0.004333522278863538,0.03557369034887979,0.03090996252323718,YLR295C/YML081C-A/YMR098C,3,Upregulated,18. Far East Asia
GO:0170034,L-amino acid biosynthetic process,21/217,105/5298,0.2,4.882949308755761,8.30457602264563,8.419997473802251e-10,8.234757529378601e-7,7.985702867258767e-7,YDL182W/YDL131W/YDR034C/YDR354W/YOL058W/YLL062C/YLR303W/YMR062C/YBR115C/YBR248C/YNL277W/YNR050C/YJL088W/YKL001C/YER069W/YER090W/YER091C/YHR018C/YIL116W/YIL094C/YIR034C,21,Downregulated,18. Far East Asia
GO:0170038,proteinogenic amino acid biosynthetic process,21/217,109/5298,0.1926605504587156,4.703758508434448,8.073917951598602,1.736666363914241e-9,8.492298519540638e-7,8.235454704667007e-7,YDL182W/YDL131W/YDR034C/YDR354W/YOL058W/YLL062C/YLR303W/YMR062C/YBR115C/YBR248C/YNL277W/YNR050C/YJL088W/YKL001C/YER069W/YER090W/YER091C/YHR018C/YIL116W/YIL094C/YIR034C,21,Downregulated,18. Far East Asia
GO:1901607,alpha-amino acid biosynthetic process,21/217,116/5298,0.1810344827586207,4.419911012235818,7.696005189385927,5.679590115908755e-9,1.851546377786254e-6,1.795547612082031e-6,YDL182W/YDL131W/YDR034C/YDR354W/YOL058W/YLL062C/YLR303W/YMR062C/YBR115C/YBR248C/YNL277W/YNR050C/YJL088W/YKL001C/YER069W/YER090W/YER091C/YHR018C/YIL116W/YIL094C/YIR034C,21,Downregulated,18. Far East Asia
GO:0170033,L-amino acid metabolic process,23/217,143/5298,0.16083916083916083,3.926847346202185,7.332026258507676,1.1107147142628449e-8,2.715697476372656e-6,2.6335630461863774e-6,YDL182W/YDL131W/YDR034C/YDR354W/YOL058W/YLL062C/YLR283W/YLR303W/YMR062C/YBR006W/YBR115C/YBR248C/YNL277W/YNR050C/YJL088W/YKL001C/YER069W/YER090W/YER091C/YHR018C/YIL116W/YIL094C/YIR034C,23,Downregulated,18. Far East Asia
GO:0170039,proteinogenic amino acid metabolic process,23/217,145/5298,0.15862068965517243,3.872683934530431,7.247897308531359,1.4608993556033683e-8,2.7453891723420955e-6,2.662356736928456e-6,YDL182W/YDL131W/YDR034C/YDR354W/YOL058W/YLL062C/YLR283W/YLR303W/YMR062C/YBR006W/YBR115C/YBR248C/YNL277W/YNR050C/YJL088W/YKL001C/YER069W/YER090W/YER091C/YHR018C/YIL116W/YIL094C/YIR034C,23,Downregulated,18. Far East Asia
GO:1901605,alpha-amino acid metabolic process,24/217,159/5298,0.1509433962264151,3.685244761325102,7.104170684574328,1.9011808591693307e-8,2.7453891723420955e-6,2.662356736928456e-6,YDL182W/YDL131W/YDR034C/YDR354W/YOL058W/YLL062C/YLR283W/YLR303W/YMR062C/YBR006W/YBR115C/YBR248C/YNL277W/YNR050C/YJL088W/YKL001C/YER069W/YER090W/YER091C/YHR018C/YHR112C/YIL116W/YIL094C/YIR034C,24,Downregulated,18. Far East Asia
