"gene","var_bulk","var_sc","log_var_bulk","log_var_sc"
"YER013W",12.6982063120316,30.7558055949855,3.77591508922985,4.98894846432887
"YER014W",166.536090656244,27.9004721836914,7.38832810446247,4.85302115894567
"YER015W",104.427104010307,4.3389659828102,6.72010200356579,2.41656035690889
"YER016W",142.452992216413,18.5254586793846,7.16443425067153,4.28728453450691
"YER018C",755.80625903458,25.8643303947281,9.56378021005987,4.74761997357098
"YER019W",371.75174367202,251.499386475574,8.54207129099194,7.98013607217491
"YER019C-A",31360.4231264109,888.635055397314,14.9367034074602,9.79706982726446
"YER020W",4882.09928179496,91.6880882272784,12.2535813954036,6.53431203827267
"YER021W",2049.70318314602,265.635950661153,11.0019029772641,8.05872750262418
"YER022W",40.2010049551525,24.4839327997668,5.36460762225053,4.67151603311312
"YER023W",1507.2298278882,465.189329598815,10.5586405715514,8.86477217341129
"YER024W",4512.80442977299,23.9328340281049,12.1401281966989,4.63997497314049
"YER025W",3933.89620530155,441.304653512712,11.9421098654846,8.78889661076868
"YER026C",6759.82232503518,582.159305692213,12.7229830181663,9.18774623810138
"YER027C",450.722506300439,91.0132752971452,8.81929298515109,6.52377011718408
"YER028C",33.9851984116671,9.73475739094952,5.12867276852421,3.42421768106969
"YER029C",489.596084811291,99.7080736234102,8.93839191032765,6.65403553657077
"YER030W",3286.1057631213,58.9593469693633,11.6826021607566,5.90591276554486
"YER031C",2328.88570781664,156.710764396308,11.1860434700951,7.30113732302411
"YER032W",47.3515346600739,12.4833452679813,5.59548977593056,3.75310657380909
"YER033C",22.117978300488,11.5837063699661,4.53094333254468,3.65348500709052
"YER034W",513.364623473961,48.750851887455,9.00664761141852,5.63664932412726
"YER035W",16057.9284967966,913.503552826844,13.9710880143767,9.83684496459914
"YER036C",8127.79113841278,969.702074214292,12.9888251045774,9.92288476450678
"YER037W",16277.9865080819,327.070689952803,13.9907232631046,8.35786289808217
"YER038C",277.042906747588,2.83219032303665,8.11916372227568,1.93816921328773
"YER039C-A",401.296660540577,0.00788893770196717,8.65211595199493,0.0113366727124966
"YER040W",156.046553237677,53.2999524971644,7.29504846971794,5.76287903081506
"YER041W",10.6802265328148,7.12509421381986,3.54599634980728,3.0223845417697
"YER042W",11938.4959109579,354.584406256626,13.5434543064274,8.47404824760518
"YER043C",140934.726131015,24108.5590571383,17.1046778446277,14.5573176450939
"YER044C",94059.9520426751,3698.81482087507,16.5213083141299,11.8532373490008
"YER044C-A",1.25260658929045,0.0691360186401581,1.17159537338731,0.0964454086565307
"YER045C",1031.2181681459,35.3390479245702,10.0115322135989,5.18344871664722
"YER046W",740.469262929909,40.5303630980574,9.53424307781848,5.3760945801217
"YER047C",29.9754275711892,9.33852413016779,4.953052291719,3.36995834417085
"YER048C",980.418733037333,111.165061856552,9.93872499918996,6.8094795525683
"YER048W-A",6195.77698254139,166.574881186789,12.5973023323695,7.38866210072642
"YER049W",6198.94046712099,60.8818001665623,12.5980386472258,5.95144326086624
"YER050C",1980.86807138944,103.961730581796,10.9526452133383,6.71371960182118
"YER051W",31.2687653666837,4.45753655028642,5.01206647489884,2.44824988728485
"YER052C",9755.38667199791,1874.02828256812,13.2521312218367,10.8726966417709
"YER053C",24700.1318282024,433.137297571337,14.5922895284656,8.76200756239943
"YER053C-A",1284774.06057665,3.03694071578941,20.2930843626753,2.01326240037685
"YER054C",1414.48066062928,6.85167476494277,10.4670763228462,2.97300041417927
"YER055C",91799.7761666126,4592.78930413141,16.486218731086,12.1654689731464
"YER056C-A",27407.3050551582,107982.440794275,14.7423254934072,16.7204505672363
"YER057C",9349.25885994104,719.888376827373,13.1907905909226,9.49363207800002
"YER058W",1101.10115371317,39.9365011313186,10.1060409289551,5.35531589445903
"YER060W",982.859851293958,87.3884195239093,9.94230901118944,6.46578545783162
"YER068W",234.477304980388,69.3164528701925,7.87944421109893,6.13579039011761
"YER069W",32535.9764750083,2150.58389453635,14.9897925731789,11.0711833795948
"YER070W",4178.26368806808,295.879367042655,12.0290330721491,8.21373302004906
"YER071C",370.551047793793,46.022878914354,8.53741662756294,5.55529096370211
"YER072W",3190.35147560247,410.947930461333,11.6399517914883,8.68631818443427
"YER074W",82080.9103924419,149575.690953349,16.324776688487,17.1905258470818
"YER074W-A",969.248329862002,121.204594397201,9.92221023440294,6.93315471543429
"YER075C",66.4887238442349,29.6587200929355,6.07657456871043,4.93822556507005
"YER077C",19.243043588856,10.6068310177812,4.33935431379489,3.53690222566119
"YER078C",110.541951728473,22.1490891064875,6.80144260994296,4.53288352088225
"YER078W-A",19.7473568068267,0.574932412270078,4.37485564510212,0.655289917136347
"YER079W",2997.36776199353,73.1616869001239,11.5499616312116,6.21260215512325
"YER080W",212.723179255484,48.5059099356894,7.73959957312799,5.62952885696783
"YER081W",203186.344632861,1040.58671908856,17.6324510221966,10.0245672430908
"YER082C",1366.16968288863,41.5187806344977,10.4169765952505,5.4100283183371
"YER083C",400.751358416516,105.045058667728,8.65015909177705,6.72853358761961
"YER084W",67.2070918442845,3.13311717466274,6.09184984640451,2.04723026497269
"YER086W",4032.65134816246,203.925613561226,11.9778706735175,7.678956507205
"YER087W",21.1467534576343,29.3643625949855,4.46902332125878,4.924307179514
"YER087C-B",15627.6734999073,3405.40403535287,13.9319077128251,11.7340338486361
"YER088C",5548.59617419493,247.08249520176,12.4381670797856,7.95467613146794
"YER089C",394.975040223515,96.4209603986259,8.62926568452245,6.60616030056116
"YER090W",3343.22282609457,585.055085651748,11.7074552622817,9.19489246544878
"YER091C",247205.523223786,8092.06198577213,17.9153572876566,12.9824699299511
"YER092W",2064.09119132797,177.777923071374,11.0119897749614,7.48202478176615
"YER093C",13.4121353047712,17.1475822826063,3.8492121962142,4.18170545240697
"YER093C-A",95.4345043524067,22.8731053474903,6.59147753129605,4.57731433529257
"YER094C",7637.46915271086,864.540443193847,12.8990678172833,9.75745742222859
"YER095W",1529.77040638697,97.5664393777855,10.5800422001544,6.62302460573886
"YER096W",8.03533316258724,1.50768078802788,3.17557779900362,1.32635371383416
"YER098W",54.2438307871063,16.8557802020488,5.78774145912377,4.15831926824204
"YER099C",416.662936719417,63.3407575620429,8.70619531464118,6.00766101758252
"YER100W",1083.49852481142,230.88322509177,10.0828123752484,7.85725464601447
"YER101C",36.2504949099806,6.20448349124202,5.21918768823214,2.84889500342785
"YER102W",108543.21294239,55549.7266150903,16.7279232848498,15.7615181620393
"YER103W",521212.162109506,165.262194647833,18.9915139909414,7.37731635001409
"YER104W",78.9982379128051,37.2966306832317,6.32189631760667,5.25914556509462
"YER105C",81.8870260723269,48.3966343277716,6.37307439581328,5.62634084106876
"YER106W",3.0768641746101,0.494758987932223,2.0274598925928,0.579912885797784
"YER107C",145.09384028639,53.9199565558974,7.19075154125209,5.77925857913756
"YER110C",1148.87254019696,241.939244542693,10.1672582364257,7.9244517523456
"YER111C",91.3882506558101,26.8341742106825,6.52963748550713,4.79878537658847
"YER112W",2085.50550223511,55.4380215830011,11.0268730097383,5.81859551049051
"YER113C",57.6987768946501,11.0625595145602,5.87525853712547,3.5924641552908
"YER114C",87.6610452933679,11.6209282957294,6.4702284665341,3.65774612235457
"YER115C",53.449071119549,24.4563375621748,5.76683553221061,4.66995296656331
"YER116C",122.761761500523,17.2653304707725,6.95142182569163,4.19103595120057
"YER117W",58088.1580793739,58902.1108282932,15.8259812997244,15.8460562081389
"YER118C",176.738971156668,41.8447225369094,7.47361623203166,5.42104560403893
"YER119C",272.729390391315,42.3528516248741,8.09660653531207,5.43805498775217
"YER120W",1803.61143639834,527.589998419112,10.8174725183796,9.04600531742607
"YER121W",1002.96048550994,3.306818225381,9.97148677259549,2.10662243412644
"YER122C",1069.74192113303,177.526805281588,10.0643950766375,7.47999689676545
"YER123W",80.7531795760978,25.2508214364199,6.35320293643954,4.71429066295022
"YER124C",266.484296983677,181.553660701397,8.06331038847076,7.51217678882854
"YER125W",368.267556187086,441.385844865969,8.52852270283505,8.78916141380037
"YER126C",6226.02954374869,226.820007293065,12.6043284086691,7.83175064074965
"YER127W",2245.08665115169,121.519997495867,11.1331978708046,6.93687343233762
"YER128W",107.407403450821,16.0234560627414,6.7603194755907,4.08945205426236
"YER129W",67.2301621679164,35.5593313766869,6.09233774015543,5.19216778048141
"YER130C",857.888355584197,85.8344171880218,9.7463268015657,6.44019506918144
"YER131W",86530.5756219425,75135.9492243041,16.4009390519611,16.1972349191608
"YER132C",10.7441200670242,20.4943545238977,3.55386671777368,4.42588588168431
"YER133W",3282.5140649296,168.641714987646,11.6810249196983,7.40634716277612
"YER136W",1623.80317843832,305.557621202429,10.6660492516101,8.2600144611129
"YER137C",79.9900142512272,34.5795505161573,6.33967213525101,5.15297637974182
"YER139C",83.5306276954181,19.114826963993,6.40140225780133,4.33018742224872
"YER140W",31.6073981463472,7.54018558101599,5.02712742309065,3.09426742041982
"YER141W",19184.6547561589,80.5612301402252,14.2277403807343,6.3498116297296
"YER142C",273.105730736518,149.549048232249,8.09858868072108,7.23408977718003
"YER143W",519.024449356603,38.9851771157767,9.02243564405983,5.32139337326577
"YER144C",127.301622234925,50.1613973593581,7.00339560163245,5.67698376363946
"YER145C",109699.133426458,3442.06969942932,16.7432057549051,11.749479670915
"YER146W",353.85417210149,241.967778448624,8.47108245830993,7.92462119103524
"YER147C",31.8903073140806,22.2806830623342,5.03959058309804,4.5410614828666
"YER148W",728.313182157355,123.619687559209,9.51039466045812,6.96138819473648
"YER149C",42.2245523715181,14.6187992835849,5.43377911844873,3.96521164348882
"YER150W",893831.771948826,4597.99681354527,19.7696454158595,12.1671034827965
"YER151C",177.983222270185,25.4658617595863,7.48368054663827,4.7260607254723
"YER152C",531.379878987036,152.070468289068,9.05631223616696,7.25805216194922
"YER153C",90.7925748809326,0.38085192106679,6.52030555336631,0.465558617063813
"YER154W",958.916453282469,130.500139040841,9.90676503552497,7.03892051471759
"YER155C",42.6723003667883,99.4629660809528,5.44864661960187,6.65051996483152
"YER156C",1111.1495801437,593.489374256261,10.1191351231001,9.21550721363161
"YER157W",25.3031538977482,13.2800817044462,4.7171638921174,3.83593232875453
"YER158C",1321.24338877945,81.9277251119558,10.3687720465802,6.37378261149857
"YER159C",36315.0795075963,285.54163115629,15.1483208448369,8.16260095074444
"YER165W",24311.5191641214,1927.92937746927,14.5694117668399,10.9135846086401
"YER166W",45.2963461507655,49.0024873087592,5.53282643096073,5.64392795654992
"YER167W",138.79223327386,33.5667366589096,7.12714039792334,5.1113125044398
"YER170W",130.364897642272,2.76286592585689,7.03743601061834,1.9118318858588
"YER173W",14.6526631727834,9.51329713799169,3.96833623570623,3.39414328737043
"YER174C",477.499515283578,38.2439893932955,8.9023736530475,5.29439980273844
"YER175C",8554.84682623263,711.580435364782,13.0626949390897,9.47690906310043
"YER175W-A",60.288898994074,0.0192728505685634,5.93755388305286,0.0275403002480122
"YER176W",138.435536169542,53.8917815308814,7.12345447925954,5.77851825810326
"YER177W",253645.264072723,24630.218399696,17.9524583857695,14.5882003730267
"YER178W",12747.0414284001,1849.1135550271,13.6379879922349,10.8533981068884
"YER179W",34.1217692517097,17.3226557282542,5.13429361704925,4.19555672104615
"YFL058W",972.346047546438,16.7445389686297,9.92680899819594,4.14930318625934
"YFL049W",35.9114900953049,13.8640593713586,5.20599807440299,3.89375626427395
"YFL048C",248.609823426513,114.082009520933,7.96353090253994,6.84651850800986
"YFL047W",57.616506805934,15.0918371284131,5.87323508946005,4.00825713597375
"YFL046W",470.266622292013,50.0285258108431,8.88039969510633,5.67323205845761
"YFL045C",45473.432053608,9248.64634892334,15.4727679992061,13.175182491328
"YFL044C",273.00585922764,116.5996181642,8.09806293328272,6.87773956565045
"YFL042C",253.67055681137,133.106190978644,7.99248836494394,7.06723203020891
"YFL041W-A",225.282257990058,13.1709154839175,7.82197966208085,3.82486105860866
"YFL041W",251.585471903426,58.0605769869861,7.9806278510077,5.88412354570731
"YFL040W",3.48195885178914,0.330077910065455,2.16412940373624,0.411510754879128
"YFL039C",66149.0279297589,10161.3671442144,16.0134541451859,13.3109488711722
"YFL038C",9851.81278885326,1332.60573804233,13.2663199297625,10.3811165015281
"YFL037W",3023.15371232158,294.925888241637,11.562315755692,8.2090921019338
"YFL036W",152.956835973393,28.3148850633127,7.26638211695583,4.87356149516895
"YFL034C-B",149.195803745332,90.7162504762825,7.23070069636614,6.51910547106812
