"gene","name","r2_pooled","r2_adj","amp","amp1_db","peak","p_periodic","pct_nonzero","is_spellman","fdr_periodic"
"RPA135","RPA135",0.0400819217375923,0.0397811766789226,0.106154139071349,0.0935444055833424,18,5.54429691467615e-140,0.768117757594738,FALSE,2.81430668321448e-139
"YEL024W","RIP1",0.0400813274059992,0.0397805821611236,0.137076925860942,0.11587192236193,58,5.57167388399344e-140,0.716066395239587,FALSE,2.82570492650233e-139
"VPS66","VPS66",0.040005088563309,0.0397043194325876,0.150905991549459,0.146364894795543,20,1.04805561669732e-139,0.397369245223927,FALSE,5.31058013721034e-139
"YBR017C","KAP104",0.0399807658204524,0.0396799890693466,0.130785673304317,0.109255965598075,8,1.28209956588438e-139,0.5072345756342,FALSE,6.49077037719774e-139
"YDR385W","EFT2",0.0399309499742951,0.0396301576157434,0.0400744102587947,0.0369113316210094,46,1.93731962865418e-139,0.983401190103351,FALSE,9.79925285295474e-139
"YDR300C","PRO1",0.0399046997389189,0.0396038991560939,0.0610798575087517,0.0596147174690386,87,2.40806270746442e-139,0.491700595051676,FALSE,1.21696197214377e-138
"VMA2","VMA2",0.039902053414709,0.039601252002783,0.0449866793720191,0.00786865930962941,74,2.46144957802481e-139,0.876855621672408,FALSE,1.24284802352159e-138
"YKL114C","APN1",0.03984617234782,0.0395453534281971,0.145813911429925,0.14532625670469,19,3.91092825941137e-139,0.314187284685249,FALSE,1.97299113684364e-138
"YLR285W","NNT1",0.0398179193382714,0.0395170915669005,0.101936136757713,0.0688854262148586,86,4.94246908882662e-139,0.641340432195427,FALSE,2.49119535021542e-138
"YER122C","GLO3",0.0397850012179028,0.0394841631331914,0.235705384005527,0.22623206290257,43,6.49218220442091e-139,0.619480112746633,FALSE,3.26944017855969e-138
"TRX2","TRX2",0.0397752654852401,0.039474424350296,0.184246862560984,0.173443285969729,62,7.03754524745912e-139,0.954400250548074,FALSE,3.54097697332715e-138
"ALA1","ALA1",0.0397734846684404,0.0394726429755614,0.0847269887016004,0.0733734457312586,19,7.14214695164441e-139,0.806075790792358,FALSE,3.59046109013928e-138
"YDR337W","MRPS28",0.0397677062323308,0.0394668627290513,0.168196532415298,0.121822772697187,5,7.49238635848427e-139,0.366238647040401,TRUE,3.76323622782661e-138
"SHO1","SHO1",0.0397594726805114,0.0394586265976368,0.206842560329724,0.174113051396514,29,8.02130560783314e-139,0.35089257751331,FALSE,4.02537722854633e-138
"TAF4","TAF4",0.0397511915834523,0.0394503429060863,0.108711083265812,0.0995866734384877,8,8.59094140896628e-139,0.585342937676167,FALSE,4.3074755134389e-138
"RPL38","RPL38",0.0397351352351722,0.0394342815273068,0.142424844782965,0.108415281897571,47,9.81321480708172e-139,0.998371437519574,FALSE,4.91602671967331e-138
"YBR156C","SLI15",0.0397161563268817,0.0394152966728706,0.14677543119563,0.122034589636563,33,1.14840704833769e-138,0.132414657062324,FALSE,5.74804260201107e-138
"YGR035C","YGR035C",0.0396813372207903,0.0393804666578543,0.184013142088469,0.163261411622546,74,1.53238657994883e-138,0.297839022862512,TRUE,7.66326773125978e-138
"YOR373W","NUD1",0.0396642020134834,0.0393633260820383,0.172492522775284,0.133825430568098,29,1.76610185651809e-138,0.18703413717507,FALSE,8.82436097325529e-138
"CCT5","CCT5",0.0396614114876227,0.0393605346818978,0.0766098714365302,0.0634667918500909,15,1.80740351081517e-138,0.751456310679612,FALSE,9.02287265703471e-138
"YDR120C","TRM1",0.0396602574985295,0.0393593803312566,0.0998443124840348,0.0748511959977101,79,1.82476430701588e-138,0.534419041653617,FALSE,9.10162631327383e-138
"YPR148C","YPR148C",0.0396211553250542,0.0393202659069595,0.157995634212228,0.139029638450685,2,2.52278230214635e-138,0.463827121829001,FALSE,1.25723031220679e-137
"YOR243C","PUS7",0.0396010144470098,0.0393001187187207,0.131855074703336,0.127664018230766,16,2.98081956147953e-138,0.612965862824929,FALSE,1.48420512597172e-137
"YCR035C","RRP43",0.0395992004754662,0.0392983041788547,0.0884102267177298,0.0782834918011518,80,3.02594680596002e-138,0.557156279361102,FALSE,1.50536920390091e-137
"MRP20","MRP20",0.0395985087678645,0.0392976122545389,0.196751442266487,0.160445296441268,3,3.0433341709376e-138,0.418164735358597,FALSE,1.5127083528444e-137
"ARP3","ARP3",0.0395950290888171,0.0392941314852984,0.120460724983932,0.0821446221636653,5,3.13232943694393e-138,0.729909176323207,FALSE,1.55559717106359e-137
"YNL182C","IPI3",0.0395198747540072,0.0392189536044218,0.121570819204851,0.0985278502395575,17,5.83734754443148e-138,0.507171938615722,FALSE,2.89647469771661e-137
"MRPL24","MRPL24",0.0394859997508946,0.0391850679881749,0.192558324522315,0.169949057847765,3,7.72795515205739e-138,0.445975571562794,FALSE,3.83127724766507e-137
"YOR042W","CUE5",0.0394839140770346,0.0391829816608671,0.128891965233782,0.115762197856795,4,7.86260849141888e-138,0.446789852803007,FALSE,3.89467086706089e-137
"TIM44","TIM44",0.039470922745336,0.0391699862589476,0.151615387278841,0.136694351257905,9,8.75579098350564e-138,0.591230817413091,FALSE,4.33336172726775e-137
"SUB1","SUB1",0.0394502545620522,0.0391493116002631,0.117152433573649,0.108683872280236,1,1.03904823981393e-137,0.434074538051989,FALSE,5.13796377671988e-137
"YGR105W","VMA21",0.0394248453606688,0.039123894438105,0.0723073069420116,0.053897474455309,41,1.28240853397774e-137,0.794362668336987,FALSE,6.33589276554751e-137
"YLR209C","PNP1",0.0393619151099418,0.0390609444711516,0.211506748379441,0.184189997059234,40,2.15953338489028e-137,0.324772940808018,TRUE,1.06602589532718e-136
"YEL021W","URA3",0.039291449390304,0.0389904566744039,0.0803940284330127,0.0754604606494038,81,3.87058299683619e-137,0.781522079549013,FALSE,1.9090220777351e-136
"YLR214W","FRE1",0.0392766602432544,0.0389756628938726,0.18277482361364,0.18188495925617,80,4.3748198661184e-137,0.489257751331037,TRUE,2.15586616750092e-136
"GCD10","GCD10",0.039263317939811,0.0389623164102475,0.0883835471989213,0.0633761972715013,76,4.88585037029098e-137,0.66626996554964,FALSE,2.40563181610982e-136
"YMR195W","ICY1",0.0392441448469745,0.0389431373104268,0.194146183211588,0.145375932650663,15,5.7264684910302e-137,0.230253679924836,FALSE,2.81710844961477e-136
"NOG2","NOG2",0.0392388060728801,0.0389377968636793,0.0980944015482685,0.061632498730812,22,5.9852861524527e-137,0.678108362041967,FALSE,2.94191162681772e-136
"YKL085W","MDH1",0.0392291782044858,0.0389281659788465,0.224536017914674,0.210515627576554,54,6.48195635803172e-137,0.717632320701535,FALSE,3.18331150140805e-136
"RPL43A","RPL43A",0.0391684136147304,0.0388673823513728,0.096088765399271,0.0880041649859283,48,1.07202017387191e-136,0.996429689946759,FALSE,5.26022890444326e-136
"YLR355C","ILV5",0.0391493685527172,0.0388483313224876,0.216888159986528,0.210921121620704,29,1.25511055745573e-136,0.979580331976198,FALSE,6.15336439825222e-136
"YGR230W","BNS1",0.0391428253531289,0.0388417860728961,0.159506228123951,0.127655124571244,86,1.32497773155401e-136,0.185656122768556,TRUE,6.49035593588019e-136
"POL3","POL3",0.0390842589958946,0.038783201366656,0.120163573298546,0.115370477640236,22,2.15169593581419e-136,0.165487002818666,FALSE,1.05310199211503e-135
"UTP7","UTP7",0.039078179235971,0.0387771197019261,0.122503714924856,0.12093896995127,84,2.2627656125858e-136,0.458941434387723,FALSE,1.10651936813076e-135
"VMA1","VMA1",0.039059661532969,0.0387585961972755,0.0678586705341024,0.0436301463989865,22,2.63764098671401e-136,0.861196367052928,FALSE,1.28874016210427e-135
"YDR177W","UBC1",0.0390525562181029,0.038751488656294,0.16092485130954,0.107353834026041,0,2.79744031562708e-136,0.735984967115565,FALSE,1.36565517449108e-135
"LSM4","LSM4",0.039036674728576,0.0387356021910512,0.104904612566407,0.0760680650110354,23,3.19049074598279e-136,0.580582524271845,FALSE,1.5562113315792e-135
"YGL054C","ERV14",0.0390353457087838,0.0387342727548733,0.13589074880326,0.13485197906234,72,3.22578557601151e-136,0.860820544942061,FALSE,1.5720912556776e-135
"YHR065C","RRP3",0.0389443248968864,0.0386432234258972,0.109387627319982,0.0892284934031178,77,6.85252601356114e-136,0.541622298778578,FALSE,3.33675588158223e-135
"YKL127W","PGM1",0.0389330847832381,0.0386319797906894,0.240157080458386,0.213376999119894,31,7.5206609665656e-136,0.470278734732227,TRUE,3.65899276347908e-135
"CKA2","CKA2",0.0389302878547075,0.0386291819858732,0.0866870922399269,0.0675487979573956,83,7.69679944975979e-136,0.700720325712496,FALSE,3.74151783582311e-135
"SNF7","SNF7",0.0389207174599568,0.0386196085926908,0.0962598085233223,0.0918222222101722,3,8.33129991291375e-136,0.580269339179455,FALSE,4.04653069374262e-135
"ERG13","ERG13",0.0388800344288998,0.0385789128155245,0.0612334829453467,0.0452614650421221,22,1.16667934434867e-135,0.702474162229878,FALSE,5.66179722392706e-135
"YDR324C","UTP4",0.0388511979231588,0.0385500672752245,0.110220173845416,0.107496139978868,1,1.48116289385958e-135,0.508612590040714,FALSE,7.18188866017553e-135
"MNN10","MNN10",0.0388312261958683,0.0385300892907351,0.23195783350169,0.197132441159573,43,1.74738332555972e-135,0.631944879423739,FALSE,8.46559297218425e-135
"YHR062C","RPP1",0.0388157082559158,0.0385145664889681,0.168956116455235,0.13975884842971,28,1.98684492646885e-135,0.510679611650485,FALSE,9.61760263310091e-135
"YCL001W","RER1",0.0387510654391595,0.0384499034194338,0.244564169564025,0.216025113926057,36,3.3923272545636e-135,0.704729094895083,FALSE,1.6407203680244e-134
"APA1","APA1",0.0387034963552132,0.0384023194319585,0.0976395094671534,0.0546631025133187,32,5.02870039858556e-135,0.77168806764798,FALSE,2.43011523470368e-134
"SEC28","SEC28",0.0386970170292774,0.0383958380760314,0.155353787418421,0.151199653464105,35,5.30567977758104e-135,0.778202317569684,FALSE,2.56180888167306e-134
"YGL029W","CGR1",0.0386941331188999,0.0383929532621167,0.100284894088409,0.0977863593590745,0,5.43381840016568e-135,0.491888506107109,FALSE,2.62147491053371e-134
"YGL093W","SPC105",0.0386247869423698,0.0383235853592325,0.13756536045852,0.122403745935375,33,9.64514158644704e-135,0.127090510491701,TRUE,4.64926598218241e-134
"YPL263C","KEL3",0.0385909058787344,0.0382896936805637,0.110118820197943,0.108005367797892,5,1.27660651509509e-134,0.590541810209834,FALSE,6.14848825768531e-134
"YOR271C","FSF1",0.0385891159965265,0.0382879032375806,0.0632140892661319,0.0498502101586063,83,1.29565299330036e-134,0.599310992796743,FALSE,6.23499064085278e-134
"MRP21","MRP21",0.0385822291131775,0.0382810141965515,0.163715884895536,0.151527934690186,2,1.37162521523893e-134,0.53041027247103,FALSE,6.59505892854835e-134
"FIS1","FIS1",0.0385105260831633,0.0382092887017745,0.168020015539451,0.163022715578227,11,2.48242321356917e-134,0.523582837456937,FALSE,1.19260181331386e-133
"MCA1","MCA1",0.0384600077781021,0.0381587545691849,0.105499862731461,0.0999559769662741,10,3.77036711092134e-134,0.613968055120576,FALSE,1.80983926285948e-133
"YPL098C","MGR2",0.0384234398176836,0.0381221751519207,0.177817379017155,0.138872712831295,82,5.10226090343001e-134,0.829627309740056,FALSE,2.44712446504526e-133
"SPN1","SPN1",0.0384171448102281,0.0381158781722214,0.0925179898810879,0.0868432996903545,10,5.37499935688172e-134,0.574819918571876,FALSE,2.57578224606494e-133
"MDM38","MDM38",0.038381720831792,0.0380804430953524,0.124870557096749,0.0984228952817553,2,7.20512239755473e-134,0.552959599123082,FALSE,3.44992557834543e-133
"YDR347W","MRP1",0.0383162519535835,0.0380149537055584,0.166457725124139,0.135651804419734,7,1.23830954529137e-133,0.542875039148137,FALSE,5.92427924959815e-133
"YBL091C","MAP2",0.0381527813979378,0.0378514319341237,0.0923285628230271,0.0849166772817237,82,4.78628858537688e-133,0.724209207641716,FALSE,2.28793361937124e-132
"RPL41A","RPL41A",0.0381422510150264,0.0378408982520133,0.156596246001342,0.127224288536848,48,5.22178811222575e-133,0.999749451926088,FALSE,2.49403373979102e-132
"YBL004W","UTP20",0.0381011438174714,0.0377997781754567,0.165635615105798,0.138439294294795,9,7.33589970589482e-133,0.552583777012214,FALSE,3.50086452298771e-132
"CDC26","CDC26",0.0380804775501952,0.0377791054333803,0.13832179732536,0.135932586258054,20,8.70307081223262e-133,0.34005637331663,FALSE,4.14986125689597e-132
"KES1","KES1",0.0380619672075065,0.0377605892913487,0.153056622286499,0.106411817515966,33,1.01425597099826e-132,0.770685875352333,FALSE,4.8322352941917e-132
"ZRC1","ZRC1",0.0380469445395455,0.0377455619167432,0.0452243794388703,0.0208369033450802,75,1.14840887170363e-132,0.750078296273097,FALSE,5.4668452176207e-132
"ATP15","ATP15",0.038040463854912,0.0377390792016926,0.112426723672569,0.0550277404503962,55,1.21162856123333e-132,0.925023488881929,FALSE,5.76301538528626e-132
"YBR002C","RER2",0.0379771345013586,0.0376757300068732,0.130175722797465,0.10287930607088,3,2.04542864503048e-132,0.502975258377701,FALSE,9.72086577079471e-132
"YBR016W","CPP1",0.0379200015176679,0.0376185791232564,0.0915115636286445,0.0818664866853051,29,3.2804556603143e-132,0.852990917632321,FALSE,1.55774160015421e-131
"YDR398W","UTP5",0.0379184738199269,0.0376170509468835,0.148302891636278,0.131644592257694,16,3.32215246797655e-132,0.531600375822111,FALSE,1.57623779493003e-131
"UMP1","UMP1",0.0378969426662286,0.0375955130474136,0.162336424254077,0.153189736314988,4,3.9694362668388e-132,0.845411838396492,FALSE,1.88179468273506e-131
"ILS1","ILS1",0.0378849865272533,0.0375835531625459,0.0665822051476944,0.0644360352120918,9,4.38184958643712e-132,0.830942687128093,FALSE,2.07559393364154e-131
"NAM9","NAM9",0.0378425570145959,0.037541110356602,0.151670017541105,0.146196245108476,8,6.22295089357758e-132,0.429063576573755,FALSE,2.94525647815572e-131
"YNL188W","KAR1",0.0378330076892718,0.037531558039447,0.118620007186296,0.102478120012956,9,6.7341264114008e-132,0.186282492953335,FALSE,3.18456505171763e-131
"YJR113C","RSM7",0.0378047935035297,0.0375033350141205,0.199718534172439,0.148608211360019,7,8.50308160734345e-132,0.594174757281553,FALSE,4.01779353973323e-131
"YOP1","YOP1",0.0377951607279972,0.037493699220612,0.160509637025921,0.156427554666495,41,9.20787416735079e-132,0.966050735984967,FALSE,4.34723730220073e-131
"YNL024C-A","KSH1",0.037769230735715,0.0374677611043898,0.148196077715554,0.0858293692112211,2,1.14090597750969e-131,0.735358596930786,FALSE,5.38203879776756e-131
"PEA2","PEA2",0.0377678956320405,0.0374664255824233,0.116844193005845,0.112785280758114,23,1.15356719504192e-131,0.21565925461948,FALSE,5.43729824855143e-131
"YOL011W","PLB3",0.0377677941473512,0.0374663240659386,0.170163552649345,0.124642068581613,7,1.15453533277975e-131,0.234888819292202,TRUE,5.43739733017927e-131
"YNR021W","YNR021W",0.0377384809068589,0.0374370016415249,0.124775774931491,0.115438972382539,24,1.47109378050081e-131,0.777262762292515,FALSE,6.92258147037309e-131
"YBR283C","SSH1",0.0376759620517731,0.0373744631991043,0.138349146875492,0.123689597506893,33,2.46642801533427e-131,0.859379893517069,FALSE,1.15968576871696e-130
"RPB7","RPB7",0.0376207492428471,0.0373192330918486,0.0837180909209816,0.0359865720354698,83,3.89274881282912e-131,0.756154087065456,FALSE,1.82882740871129e-130
"SAC1","SAC1",0.0376067738862264,0.0373052533567089,0.128410300695486,0.1158735874306,24,4.36937542508845e-131,0.496523645474475,FALSE,2.05106985408281e-130
"NOB1","NOB1",0.03753768609745,0.0372361439225323,0.101747216545217,0.0781869764796206,80,7.73375922787601e-131,0.640714062010648,FALSE,3.62741108882648e-130
"MRPL27","MRPL27",0.0375344475156179,0.0372329043260433,0.168770702326104,0.14957395231138,4,7.94354127517823e-131,0.598308800501096,FALSE,3.72276493557537e-130
"YOR157C","PUP1",0.0375333171496267,0.0372317736059051,0.150127948550467,0.130852324519968,5,8.01809344827869e-131,0.72408393360476,FALSE,3.75463902826818e-130
"YMR132C","JLP2",0.0375305869692202,0.0372290425701253,0.154407361799946,0.142002039746127,75,8.20105807029072e-131,0.261384278108362,FALSE,3.83718617616455e-130
"YBL107C","MIX23",0.0375167050395823,0.0372151562912395,0.165286033026189,0.158489398995714,5,9.19797997044652e-131,0.570623238333855,FALSE,4.30013053830077e-130
"YDR517W","GRH1",0.0374312238594351,0.0371296483295959,0.163058088408873,0.156911387013336,15,1.86410013988274e-130,0.523708111493893,FALSE,8.70772896913491e-130
"YGL080W","MPC1",0.0374013488693221,0.0370997639795638,0.120186273415252,0.118801622886711,7,2.38604318385646e-130,0.600563733166301,FALSE,1.11368080638373e-129
"SEC62","SEC62",0.0373939970544984,0.0370924098613957,0.0730265872981051,0.0693925162178268,15,2.53548115625741e-130,0.772377074851237,FALSE,1.18246931909616e-129
"YOR288C","MPD1",0.0373839394640364,0.0370823491198621,0.143192320998352,0.129342070634268,25,2.75519177481102e-130,0.218415283432509,FALSE,1.28389253077841e-129
"VPS74","VPS74",0.0373727502636845,0.0370711564139018,0.0661985298583933,0.0158203539611698,82,3.02206329230668e-130,0.6536172878171,FALSE,1.40710992385504e-129
"YPS3","YPS3",0.0373527628252551,0.0370511627133512,0.0889907075527724,0.0738806388138244,22,3.56472412679078e-130,0.0615095521453179,FALSE,1.65843445801506e-129
"PRE2","PRE2",0.037327627840177,0.037026019853411,0.12944174546655,0.128070613448865,8,4.3875018544918e-130,0.685311619166928,FALSE,2.03956665154959e-129
"YGL232W","TAN1",0.0372555685588138,0.0369539379956704,0.0601284159078725,0.0365307913900845,73,7.95741628158626e-130,0.534544315690573,FALSE,3.69607822593744e-129
"YJR143C","PMT4",0.0372402481697375,0.0369386128066727,0.26850741698135,0.231047796499038,32,9.03109088531688e-130,0.586345129971813,FALSE,4.19138987652419e-129
"SIS2","SIS2",0.0372144710141016,0.0369128275749807,0.109048439723095,0.107584401493958,4,1.11743973587987e-129,0.388975884747886,FALSE,5.18192368633791e-129
"RPN6","RPN6",0.0371634460349671,0.0368617866095755,0.17235159118454,0.170823967787375,7,1.70327518807615e-129,0.674475414970247,FALSE,7.89225412005262e-129
"YPL116W","HOS3",0.0370423201627633,0.036740622788292,0.132804790230119,0.126747741473933,42,4.63235742548225e-129,0.129783902286251,TRUE,2.14470677255593e-128
"SGO1","SGO1",0.0370400616685961,0.0367383635865323,0.133163530298337,0.123262073705134,39,4.71958093293622e-129,0.121578452865644,FALSE,2.18332910040184e-128
"YOL092W","YPQ1",0.0369842815713407,0.0366825660132141,0.104216289529868,0.0969316320170093,0,7.48141914177201e-129,0.680676479799562,FALSE,3.45819865482392e-128
"YOR209C","NPT1",0.0369782011299492,0.0366764836668032,0.128725413232009,0.111841615595073,6,7.86671610771946e-129,0.47077983088005,FALSE,3.63337225860156e-128
"YBL031W","SHE1",0.0369540226728668,0.0366522976345415,0.136411317871315,0.113290245517991,31,9.60541067358335e-129,0.135421233949264,FALSE,4.43285069751142e-128
"YMR099C","YMR099C",0.0369106595624143,0.0366089209383033,0.0429658315443471,0.0356298853404588,28,1.37417903714108e-128,0.73373003445036,FALSE,6.33667618652768e-128
"SEC4","SEC4",0.0369089514069274,0.0366072122476464,0.0600381450947012,0.0359258741320052,50,1.39370122850653e-128,0.706733479486376,FALSE,6.42153993006097e-128
"YGR267C","FOL2",0.036900951266106,0.0365992096003581,0.17183247940825,0.166299999592807,28,1.48888903121719e-128,0.732352020043846,FALSE,6.85462063209132e-128
"YDR527W","RBA50",0.0368994986041207,0.0365977564832498,0.103427289764443,0.0965295424858704,1,1.50685790478838e-128,0.511180707798309,FALSE,6.93178784566514e-128
"YBL036C","YBL036C",0.0368755886873368,0.0365738390754211,0.100255487278386,0.0873364316717666,1,1.83579404318073e-128,0.487503914813655,FALSE,8.43818542986434e-128
"YDL182W","LYS20",0.0368528998189791,0.0365511430985764,0.274281632478661,0.255353848886019,13,2.21408476465532e-128,0.695145631067961,FALSE,1.0168848507109e-127
"YMR239C","RNT1",0.0368492022764447,0.0365474443975915,0.115403002142773,0.114736339599401,3,2.28273100649073e-128,0.465267773253993,FALSE,1.0475746369515e-127
"MHR1","MHR1",0.0368125700808947,0.0365108007250706,0.192847710870126,0.138429144738404,7,3.08905586748264e-128,0.561666144691513,FALSE,1.41647521846788e-127
"YKL013C","ARC19",0.0367591342978468,0.0364573482004403,0.0308065774966265,0.0218300750914577,69,4.80228968548987e-128,0.743626683369872,FALSE,2.20031485110913e-127
"YBR221C","PDB1",0.0367586647394116,0.036456878494891,0.0656858405489589,0.0551155291134409,83,4.82094476739682e-128,0.808080175383652,FALSE,2.20710079024124e-127
"DID2","DID2",0.0367512780814007,0.0364494895226193,0.183848288705967,0.14479821872985,4,5.1241288953806e-128,0.536360789226433,FALSE,2.34403378393466e-127
"MRPL7","MRPL7",0.036729914722208,0.0364281194702254,0.16978684019208,0.12906189416161,8,6.11259864876582e-128,0.506858753523332,FALSE,2.79398318810228e-127
"VMA16","VMA16",0.0366329362415057,0.0363311106058899,0.0429656923271702,0.0276622066344523,47,1.36129751671503e-127,0.830629502035703,FALSE,6.2173500743524e-127
"YDJ1","YDJ1",0.0366304905640867,0.0363286641622332,0.104325986613769,0.0897957784365288,0,1.38906256952998e-127,0.927090510491701,FALSE,6.33911622549412e-127
"YLR100W","ERG27",0.0366253052202837,0.0363234771938473,0.0953468167550009,0.0694551222004136,83,1.44981741583636e-127,0.698214844973379,TRUE,6.61112135370655e-127
"YKR090W","PXL1",0.036606183190341,0.0363043491729184,0.141014964868993,0.116507725829035,24,1.69774473650023e-127,0.180645161290323,TRUE,7.73551788273636e-127
"RSP5","RSP5",0.0365721471510313,0.0362703024700208,0.171199895509955,0.126850126483725,72,2.24853513180381e-127,0.685499530222361,FALSE,1.02369866706468e-126
"YKL033W-A","YKL033W-A",0.0365686666564591,0.0362668208849998,0.16538672021776,0.145008746633224,9,2.31407703496065e-127,0.787911055433761,FALSE,1.0527033484714e-126
"SRB7","SRB7",0.0365650507017922,0.0362632037974441,0.123780532290313,0.123191319668822,8,2.38419373012466e-127,0.43344816786721,FALSE,1.0837415838991e-126
"RPL26B","RPL26B",0.0365417874773395,0.0362399332845571,0.165091855767511,0.135340474457689,47,2.88896548695259e-127,0.998120889445662,FALSE,1.31214801112301e-126
"UFE1","UFE1",0.0365368475439645,0.036234991803487,0.134316336712153,0.124856774273472,21,3.00920787173313e-127,0.253742561854056,FALSE,1.36568082147193e-126
"YLR243W","GPN3",0.0365201101751168,0.0362182491907741,0.114835523243179,0.112776591502653,85,3.45505934917162e-127,0.414406514249922,FALSE,1.56678481229023e-126
"YLR065C","SND2",0.0364959661596751,0.0361940976109438,0.116206452967565,0.0881140669721501,29,4.2170582166972e-127,0.65631067961165,FALSE,1.91082330087282e-126
"YMR009W","ADI1",0.0364563604341277,0.0361544794768103,0.156007572711499,0.118050665220528,2,5.84773084081726e-127,0.601691199498904,FALSE,2.64762009125646e-126
"YBR035C","PDX3",0.036443155255823,0.0361412701612857,0.0893746459126659,0.0731321024707644,36,6.52114125489396e-127,0.734544315690573,FALSE,2.95018691444809e-126
"YLR066W","SPC3",0.036431822733107,0.0361299340880581,0.140311296150483,0.132403650562527,25,7.16055063756421e-127,0.709051049170059,FALSE,3.23690718190993e-126
"SEC22","SEC22",0.0364299101571632,0.0361280209128989,0.172762499540103,0.163879946545389,52,7.27448463879655e-127,0.648167867209521,FALSE,3.28582347060039e-126
"YOL061W","PRS5",0.0364006563372309,0.0360987579276618,0.126549689423048,0.111470205404619,12,9.26111950309858e-127,0.671406201064829,FALSE,4.17988105874913e-126
"YDR487C","RIB3",0.0363973454948811,0.0360954460480156,0.190201125059363,0.147908724322043,9,9.51767980816059e-127,0.738991544002505,FALSE,4.29230163225844e-126
"YMR226C","YMR226C",0.036363808264856,0.0360618983106812,0.12675975686833,0.0882860185127997,8,1.25528299439391e-126,0.869088631381146,FALSE,5.65665594255528e-126
"NCL1","NCL1",0.0363424261458644,0.0360405094926111,0.115761171802262,0.0656821256336812,15,1.49754935260494e-126,0.642655809583464,FALSE,6.74308300651372e-126
"YKR062W","TFA2",0.0363237988266295,0.036021876337384,0.115551409654226,0.112566672043733,4,1.74640576576525e-126,0.434262449107423,FALSE,7.85745728938739e-126
"VPH2","VPH2",0.0363122755354861,0.0360103494359609,0.076055080413468,0.0739223511203273,18,1.92064109174936e-126,0.57319135609145,FALSE,8.63461277034695e-126
"YPR118W","MRI1",0.0362644036221873,0.0359624625242557,0.0773450427928157,0.0756214826968548,0,2.85114933487082e-126,0.696147823363608,FALSE,1.28078625442045e-125
"MRPL32","MRPL32",0.0361967936665273,0.0358948313862048,0.194133771674405,0.129102519756097,6,4.98103215743962e-126,0.439523958659568,FALSE,2.23581748364823e-125
"YDL099W","BUG1",0.036168764610998,0.0358667935490928,0.124152707984938,0.119838252829483,21,6.27717078514265e-126,0.441966802380207,FALSE,2.81540917793e-125
"CBF2","CBF2",0.0361656816059388,0.0358637095781195,0.129498073409429,0.113153479153444,30,6.43890431565128e-126,0.127654243658002,FALSE,2.88569474443045e-125
"SRP54","SRP54",0.0361505869020096,0.0358486101449765,0.0628323015791588,0.0107426939255276,80,7.29295724371305e-126,0.734982774819919,FALSE,3.26590230391237e-125
"ROD1","ROD1",0.0360695309003287,0.0357675287482202,0.128290355353253,0.0750765588368812,5,1.42347906424946e-125,0.137237707485124,FALSE,6.36959727814199e-125
"DJP1","DJP1",0.0360578967260896,0.0357558909289614,0.13100246350121,0.112824287792727,8,1.56688654624923e-125,0.464829314124648,FALSE,7.00583774300378e-125
"YOR273C","TPO4",0.0360411968546489,0.0357391858254037,0.129391278964294,0.128945885778111,67,1.79834902145624e-125,0.163921077356718,TRUE,8.03449162037375e-125
"YLR363W-A","YLR363W-A",0.0359989594564204,0.0356969351940783,0.111707870338817,0.079469558649471,80,2.54804755159627e-125,0.566176010021923,FALSE,1.1375070757165e-124
"RPS17B","RPS17B",0.0359630407236791,0.0356610052078959,0.271287278270521,0.215778077202907,47,3.42685754323218e-125,0.990228625117444,FALSE,1.52863940603698e-124
"YNL130C","CPT1",0.0359213388067636,0.0356192902256518,0.182785189692412,0.181736947271367,27,4.83390166656665e-125,0.451362355151895,FALSE,2.15461408911173e-124
"MKC7","MKC7",0.0359168726022896,0.0356148226219031,0.191889636588026,0.18510788971451,27,5.01531329432888e-125,0.481302849984341,FALSE,2.23374038966192e-124
"RPL26A","RPL26A",0.0359022999879085,0.0356002454418805,0.0773864889741449,0.0696756448621761,34,5.65593162858388e-125,0.996116504854369,FALSE,2.51710879687597e-124
"YKL196C","YKT6",0.0358996562395129,0.0355976008651911,0.0801938292344485,0.0484501509348432,46,5.78063078249594e-125,0.807077983088005,FALSE,2.5706120311626e-124
"ATC1","ATC1",0.035872709970769,0.0355706461541047,0.100498314764653,0.0985407903810129,86,7.21949978592657e-125,0.406514249921704,FALSE,3.20798361230684e-124
"YMR222C","FSH2",0.0358401159041636,0.0355380418756855,0.148662898877969,0.138185086926317,5,9.44642805562108e-125,0.527904791731914,FALSE,4.19427250327305e-124
"TFC1","TFC1",0.0358333195399692,0.0355312433821711,0.150287237263684,0.134928409642121,50,9.99110309309631e-125,0.302160977137488,FALSE,4.43268337383817e-124
"YER048W-A","ISD11",0.0357479753752593,0.0354458724788922,0.1132193107724,0.0661714667113377,3,2.01983484694591e-124,0.75903538991544,FALSE,8.95434120178877e-124
"YOR026W","BUB3",0.0357425187518638,0.035440414145921,0.13837579307093,0.13271286653237,26,2.11281005247537e-124,0.237269025994363,FALSE,9.35929206115826e-124
"YKR010C","TOF2",0.035713970239458,0.0354118566891851,0.153598339035802,0.150012995707924,42,2.67370728095415e-124,0.192734105856561,TRUE,1.18348138010469e-123
