"gene","n_strains_fit","mean_r2","sd_r2","median_r2","mean_amp","sd_amp","cv_amp","mean_peak","sd_peak","n_strains_total","n_not_detected","n_too_few_cells","pct_strains_detected","mean_pct_expressed","sd_r2_null_mean","sd_r2_null_sd","cv_amp_null_mean","cv_amp_null_sd","sd_peak_null_mean","sd_peak_null_sd","sd_z","cv_amp_z","sd_peak_z"
"YPR167C",78,0.138490376171122,0.195323187277477,0.0658115113022497,0.391961097954151,0.305689071653302,0.779896457196523,87.3191810191506,21.8096211560037,84,1,5,0.988095238095238,0.247011362709571,0.177510664353971,0.018966107908834,0.747624954873163,0.11006634544092,22.7198306303796,1.64164149865985,0.939176504168747,0.293200452818544,-0.554450819572341
"YNL160W",73,0.179996762363011,0.192762721613556,0.104851345903038,0.378619341411464,0.407796141863697,1.07706104063111,85.2587590888891,15.9937750863092,84,6,5,0.928571428571429,0.0643886434201412,0.162939014794412,0.0318530105498275,0.79034806415027,0.189458206536165,10.612414092575,1.39155727491936,0.936291619044626,1.51333099643857,3.86715019979761
"YBR071W",79,0.399263865932612,0.159440012290421,0.373665975629176,0.771404799147414,0.39458048873637,0.511508988759826,13.018821357835,7.75154239297257,84,0,5,1,0.215987698739542,0.144587957620392,0.015872403558603,0.399312420020114,0.171107492212267,6.94721147060525,0.735275983576582,0.935715540194895,0.655708100733115,1.09391703296881
"YPL127C",79,0.347326261539411,0.156295403916375,0.298366654476467,1.20407693087725,0.947334428425928,0.786772343305118,36.9002434862344,8.26225902012025,84,0,5,1,0.580023019971567,0.141670339311961,0.015964096189638,0.423087867911156,0.166437608328663,8.56119422952601,1.10669762586114,0.916122305370883,2.18510995829618,-0.270114620669902
"YKL151C",78,0.128154854446452,0.191707093221925,0.0591356553677424,0.32021761923013,0.365533854319517,1.14151699459367,6.79952892459896,17.4450385654251,84,1,5,0.988095238095238,0.14601429647051,0.171819320749369,0.0219772177312506,0.865968046762721,0.295827117081681,21.7956830889686,1.73594649167076,0.904926761692679,0.931452635408213,-2.50620888628671
"YLR209C",79,0.165504743450641,0.18098788554936,0.0984207914056801,0.582421553183751,0.733772972585894,1.25986575973158,52.1803734590975,20.5429286538209,84,0,5,1,0.354146982981114,0.168317190078188,0.0140906759133338,0.66875088841242,0.173603518500279,18.8976716948961,1.41531620426244,0.899225526802594,3.40497056986901,1.16246599450346
"YDR130C",78,0.139310307282697,0.181095786661667,0.0761471631950756,0.247516209892587,0.257313881927511,1.0395839611441,43.7243958990168,19.966170724398,84,1,5,0.988095238095238,0.111771243551038,0.1593994384001,0.02421522347943,0.840457097638159,0.223136099355711,15.8891643867894,1.24354008220514,0.895979683193837,0.892400934142476,3.27854839256881
"YHR149C",79,0.215222094652983,0.183442641141848,0.142775420322738,0.554465997810352,0.44241514674641,0.797912132562785,17.1561084224352,10.8414480899518,84,0,5,1,0.293156158242144,0.170400818675869,0.0147345234800958,0.542311518369461,0.11785905415873,10.2763459769145,0.994467535004125,0.885120070804885,2.16869731407387,0.568245913663733
"YML064C",79,0.160425580461597,0.180596026500694,0.0807723232450202,0.435454082873632,0.452113814990217,1.03825829811181,73.0485648515991,15.2354220102314,84,0,5,1,0.232060201774821,0.164775994186232,0.0178760267287891,0.773607531341611,0.275023824984764,15.1474069203156,0.896238897911735,0.884985939799702,0.962283055967467,0.098204943035709
"YOR383C",78,0.141127141446631,0.187818038524984,0.0580744625329147,0.667868760231126,0.782998174780835,1.17238329055826,62.084639227118,30.2191540982515,84,1,5,0.988095238095238,0.278151604415347,0.173305583251791,0.0164328787121824,0.881496408905237,0.315372538261271,24.9949331406672,3.13984824725635,0.883135300112343,0.922359579108438,1.66384504797305
"YHR023W",79,0.274391338007684,0.176934530191438,0.223678130097439,0.640128273540445,0.435131014455396,0.679755968360463,78.051905025986,11.3614297540999,84,0,5,1,0.305069730821861,0.162875355546165,0.0159450911337287,0.626448131865478,0.192793126182766,10.7375248765322,0.695773892785025,0.881724320504718,0.276502785915975,0.896706364003405
"YJL118W",79,0.199816755878056,0.178332013054924,0.130991539709022,0.576403375307723,0.63523289126049,1.10206310107285,37.6905096518008,9.51906307602995,84,0,5,1,0.290313665707708,0.164534095031352,0.0160910093502474,0.5939746391502,0.142184297906515,10.2253536678462,1.09986882586527,0.857492387409451,3.57344987740291,-0.642158933144225
"YJL060W",78,0.134159138334553,0.186709127065633,0.0527682717452965,0.378265814678498,0.630565451926571,1.6669903212441,4.82600378896243,24.8919937848028,84,1,5,0.988095238095238,0.171615082474409,0.164953008191633,0.0256112378598786,0.910000433820072,0.259806986077175,24.0443745874264,2.22404936782091,0.849475491697427,2.91366255716914,0.381115279921573
"YOR049C",72,0.173990180185706,0.183344092694721,0.118936082151525,0.317003152122183,0.328382804797038,1.03589760101334,71.5722963356842,17.67902943321,84,7,5,0.916666666666667,0.116869307744742,0.166096470758066,0.0204764752246392,0.82494599563304,0.307104651133084,15.9445304107502,0.759064973911457,0.842314009000016,0.686904625514411,2.28504684325239
"YOR247W",79,0.497268352592556,0.131781820710195,0.474205434011157,2.00254170134657,1.3905007512058,0.694367937641838,37.4122989532527,10.2939774552595,84,0,5,1,0.803482398684104,0.124246624165605,0.00896166168013954,0.266539351424606,0.0833689280984629,8.53099752518112,0.688931141997294,0.840825821542683,5.13175107291706,2.55900745750483
"YGL090W",79,0.146543806670608,0.189675532289528,0.0812961591699392,0.296185316596797,0.183499134315266,0.619541631650385,5.37889715416996,20.2751544440287,84,0,5,1,0.175524291607787,0.168982144525867,0.0246770030320644,0.785872995559742,0.228787661640102,19.7598574241148,1.8749044817974,0.83856972975093,-0.727011949494928,0.274839078425977
"YBR108W",78,0.141792897837624,0.183734594548264,0.0715587990005759,0.249952702850593,0.268850156943744,1.07560411981001,10.276349818341,22.3385523120093,84,1,5,0.988095238095238,0.0834432112103354,0.159870592287522,0.0284790232530395,0.86798928172276,0.182225343562013,21.0667955014422,2.19808196107503,0.837950165941679,1.13933020527736,0.578575700582662
"YBR287W",79,0.159414104253166,0.182381849235079,0.0908735505797621,0.618844503981035,0.627104123856445,1.01334684209406,3.7885368509712,16.8996330145984,84,0,5,1,0.44572297374191,0.170250510187084,0.0145958763901586,0.665400177988176,0.127187028309241,14.6995679805294,1.30880147934172,0.831148382167317,2.73570873328284,1.68097688518468
"YGR230W",79,0.183568766050022,0.185735034081276,0.11213001610345,0.444076603449244,0.381536401931293,0.859167988062899,84.7900163821902,12.8091042852041,84,0,5,1,0.203368100619808,0.169784914690546,0.0197510955470131,0.598821650529569,0.186640292053125,11.1221391598142,0.898206880282931,0.807556186074024,1.39490961286765,1.87814763215638
"YOL030W",79,0.161428094696069,0.184684294882129,0.0936292085802142,0.470918623173387,0.291593418668827,0.619201289394464,67.6811417060266,17.7104272131802,84,0,5,1,0.328238019330817,0.172685828840595,0.014919291490384,0.729654901427529,0.159095217386816,17.6185682009317,1.10951995972863,0.80422492242798,-0.69426104597798,0.0827916716982285
"YBL009W",79,0.164058068238485,0.174784324674591,0.10234812764292,0.384152211319247,0.225281152297437,0.586437213321723,31.9255245221698,16.8814606871345,84,0,5,1,0.212065111176807,0.160485643945129,0.0183841352152333,0.700929042595257,0.143304945968505,14.3677189777245,1.04926552617677,0.777772822167541,-0.798938435095579,2.39571552357137
"YMR278W",75,0.123179362901125,0.18079966623977,0.0602191093273862,0.190668692784691,0.128271869769137,0.67274741278048,2.09436084327643,25.7239700071906,84,4,5,0.952380952380952,0.0914398037067438,0.159898370029096,0.026932167404787,0.885639548926008,0.243026580861721,22.6141936963085,2.36282900549192,0.77607182134771,-0.876003502952878,1.31612414764426
"YNL176C",78,0.143181240603067,0.186110283392725,0.0725157164192349,0.348857989960964,0.346816595765463,0.994148351896055,55.1391236047917,21.4894992720118,84,1,5,0.988095238095238,0.193735496163591,0.171228509573467,0.0195747414512785,0.863760855089576,0.251507888235592,23.5141015971178,2.07340249679799,0.760253914785976,0.518423090906568,-0.976463724835214
"YLR084C",79,0.149145831491365,0.184942850325031,0.0653190126838713,0.345038342158265,0.277427757302776,0.804049067612096,75.6377812259314,18.121592702534,84,0,5,1,0.173024150352281,0.166707847204756,0.0244434572799964,0.804823786130223,0.199440435298942,18.5500735287276,1.87035951568489,0.746007527142963,-0.00388446062588137,-0.229090088082197
"YER091C",79,0.184126629713255,0.190282204963881,0.109794220719602,0.668954221975968,0.523319992603017,0.782295671977711,8.40467480705465,15.5496455559647,84,0,5,1,0.305874152020448,0.176947839601595,0.0181488431769336,0.689579031445574,0.367148932232729,16.1334917457565,1.42838453343805,0.734722606410194,0.252531418158573,-0.40874580767585
"YML120C",78,0.144519551884629,0.180209291414233,0.0697274624075974,0.428837419286063,0.435414771483512,1.01533763590034,78.2973547844035,21.7592129656173,84,1,5,0.988095238095238,0.24741492516689,0.169788072872539,0.0145043720087335,0.78748130040836,0.242289246086406,25.3180828216362,2.14974140274422,0.718488090033759,0.940431072251211,-1.65548742349934
"YMR031C",79,0.243429251646289,0.180439057186772,0.182398064545246,0.467767180710079,0.617512654586325,1.32012821773629,79.9031655642543,10.4839333384816,84,0,5,1,0.160160972737,0.165396755599173,0.02141273085154,0.608411450504375,0.215208781062773,8.8593186952501,0.830687541566944,0.702493376108411,3.30709910495853,1.9557469709573
"YGR099W",79,0.158981586992911,0.181213710278536,0.103599827840252,0.27586568728795,0.212538057170284,0.77044035182395,42.1028680075759,17.2059340599553,84,0,5,1,0.130394563755331,0.164252324639932,0.0243066841642935,0.872200678797072,0.26682957776401,14.7700410729968,1.16453211046862,0.697807464150938,-0.381368241953752,2.09173535453501
"YNR066C",74,0.127463791234903,0.184463392856332,0.0630809750414557,0.180717791060844,0.164760904198718,0.911702734033783,0.643070730495109,18.7029694421756,84,5,5,0.94047619047619,0.0695528434701928,0.162795344718398,0.0311310357153234,0.898618549698157,0.270282707788469,20.3280829042505,1.46296947699916,0.696027216571814,0.0484092543051844,-1.11083210389892
"YMR076C",79,0.304150044619973,0.165459361474826,0.267991558459267,0.565850868253343,0.634459311622525,1.12124827797996,24.4670841461704,6.6249723163929,84,0,5,1,0.187053721611816,0.154086530338982,0.016738439149369,0.508447015754233,0.174043850593967,5.70942140090536,0.953561223517474,0.679443945421401,3.52095900047253,0.960138576220915
"YPL155C",77,0.140335532435433,0.177508901161823,0.0763537263026058,0.299183693441372,0.355638177475064,1.18869505682051,71.1267584981826,19.1787052374316,84,2,5,0.976190476190476,0.133398719898186,0.165140398681029,0.0185205621305667,0.871233011262848,0.205173044096449,18.9972667399276,1.13449036000299,0.667825436053092,1.54728925018255,0.159929518928265
"YKL209C",72,0.11905018476962,0.157911914517301,0.055895722998496,0.181768065265439,0.384078127481627,2.11301213401129,6.52346067979221,26.2476095462693,84,7,5,0.916666666666667,0.0396232660737752,0.136439824699948,0.0328436387263512,1.0263735028281,0.352152823525564,27.821441593077,4.28366942185782,0.653767080933279,3.08570188449532,-0.367402778276283
"YIL104C",79,0.149639171769786,0.185873492753442,0.0766907892536605,0.459370023644623,0.547251851459202,1.19130945270945,0.808441824579225,17.5993230982049,84,0,5,1,0.280675010755189,0.17230214692436,0.0208611494940311,0.809636193611684,0.219903054420802,18.2687809600332,1.81943626460733,0.650555993233522,1.73564328200463,-0.36794795995383
"YJR001W",79,0.151997685660326,0.181853273939262,0.0787326761883564,0.615981418999353,0.517428161709446,0.84000611990861,40.525037575417,21.9217149511787,84,0,5,1,0.432666621241715,0.172036818397574,0.0151633350019431,0.784101963069816,0.25268976504158,21.7999896815903,2.10605529066848,0.647381037247431,0.221236332344502,0.0577977558935861
"YBR008C",78,0.142855521326983,0.176642441651516,0.0682552028518714,0.305822335860849,0.290103030330564,0.948599877487569,45.4910977864013,20.9704912356881,84,1,5,0.988095238095238,0.154555771922882,0.166707635272641,0.0154556933643726,0.87063102374604,0.264229583870697,23.6209894723083,2.03445855263824,0.642792668349375,0.295079955088161,-1.30280276940666
"YGR221C",79,0.234016254098952,0.160694273367729,0.185883837184143,0.378244432529068,0.483495146717895,1.27826110614526,23.9213727931911,7.29058981834826,84,0,5,1,0.0959095632263252,0.149229928609661,0.0179859860307253,0.602468727894801,0.210695909450688,6.32840512328974,1.05323592833269,0.637404295682397,3.2074299876649,0.913550961541623
"YPL232W",79,0.259312829017749,0.167980838652293,0.196656030992469,0.941286493980245,0.479504835713441,0.509414337483849,15.892023610249,12.9079983002312,84,0,5,1,0.659840391626826,0.160069869961026,0.0127173211176862,0.507950718996617,0.129558900108352,10.1972251833004,0.78014634406718,0.622062509710831,0.0112969351083367,3.47469822494915
"YIL122W",78,0.185568949890807,0.18074821951382,0.11181765405854,0.300831120090728,0.187193296118292,0.622253761717992,82.1596644384716,12.945235345917,84,1,5,0.988095238095238,0.1254006194275,0.165533705383594,0.0252199100048597,0.728726080874115,0.30253428357093,11.2536529108738,1.0358135650171,0.603273926326233,-0.351934722568924,1.63309546444813
"YFR002W",79,0.153697183275771,0.177675606303216,0.0761273601802108,0.605580512531658,0.466358394622227,0.770101390271945,87.526125546567,16.953082698099,84,0,5,1,0.520501335561099,0.167820876986755,0.0163593437597516,0.712253742823686,0.196544684198068,16.8584018537427,1.23319935533131,0.602391481051097,0.294323134122326,0.0767765924843857
"YJR030C",76,0.171422959356844,0.149293127400817,0.127602480827607,0.17940820834555,0.173170054917412,0.965229275261907,18.7904261042096,8.62055453168325,84,3,5,0.964285714285714,0.0552601542275832,0.137335392802858,0.0198863784842296,0.74619361489283,0.280585147876936,7.24243349217801,0.812549303136314,0.601302776543381,0.780638825776856,1.6960460542959
"YEL042W",79,0.153652330882784,0.185339733716793,0.0672234475737503,0.613220751248563,0.548705854441372,0.894793356754751,46.038962761924,20.6971612025233,84,0,5,1,0.478562902085695,0.174611437710695,0.0178967268116449,0.710606306191108,0.189814846452307,19.7472651117605,1.82691413632204,0.599455761883635,0.970351129040488,0.519945667876392
"YIL056W",79,0.152851515442955,0.181025310228365,0.0860964186331434,0.47774733301017,0.432233135178981,0.904731654817589,75.9523588494153,17.4121246483053,84,0,5,1,0.2711251357957,0.171914730925355,0.0157617778722044,0.706983623015639,0.172520167716981,17.2854278501648,1.31339760028083,0.57801723745119,1.14623139090819,0.0964649228180483
"YOR152C",76,0.129421080838946,0.173933817499992,0.0718640375385657,0.210471224417613,0.197709148563087,0.93936427229024,69.3435195116757,21.3356842660357,84,3,5,0.964285714285714,0.0751650003331104,0.158237127496464,0.027275702160337,0.889853070229118,0.266335994553937,20.7858268769858,1.20363643028944,0.575482526948569,0.185897524456069,0.456830131768067
"YLR100W",79,0.156101999036138,0.180853061669761,0.0854522652265143,0.819800618415585,0.913341567544235,1.11410207192748,83.5143475610989,19.2679774289605,84,0,5,1,0.715767434666349,0.171265956726377,0.016805319760723,0.750637579325948,0.222815124712053,19.074429069107,1.1689315139653,0.570480364544544,1.63123797395372,0.165577159603645
"YEL047C",79,0.151087709137988,0.173764462690556,0.0829635742072163,0.319807583045769,0.343674731106837,1.07462971275966,24.01622019928,16.041085602846,84,0,5,1,0.142229436092058,0.15791054775838,0.0277933830281448,0.845795189845405,0.285606361129327,16.7478184024605,1.43899513575767,0.570420481598868,0.801223481190739,-0.491129387482168
"YMR183C",79,0.189134850325028,0.174601621448094,0.128368646501496,0.831343240685068,0.50735127991022,0.610278949874106,71.4805942306798,14.4837223649735,84,0,5,1,0.711163538290236,0.166733113510613,0.0138007873234456,0.609409792918986,0.141967806189016,13.1651837900084,1.03870846255517,0.57014920620601,0.00612221163693613,1.26940197610554
"YBR161W",77,0.133847168438661,0.159801497937562,0.0782537015103961,0.213850424101702,0.168089749682046,0.786015507746229,29.5376758512577,15.6432544998042,84,2,5,0.976190476190476,0.103251296155137,0.145832842227911,0.0248826063458811,0.84627257769724,0.226210766317325,16.9229034334122,1.20943023526595,0.561382337343567,-0.266375782779868,-1.05805932107087
"YKL035W",79,0.207631128915636,0.168757833387779,0.156919941808226,0.826868924497223,0.624983405381166,0.755843383231734,52.3090277600855,16.5468779445616,84,0,5,1,0.546966766405481,0.162324291817164,0.0116277717251846,0.504444929723462,0.138897851489939,13.871537796169,1.0905023927081,0.553291010751417,1.80995206773578,2.45330974629849
"YBL098W",77,0.138815496057438,0.177969576469923,0.0597300059182051,0.219437416317897,0.171702350163263,0.782466149321223,72.4649638316329,24.7472474192912,84,2,5,0.976190476190476,0.086334612617188,0.163355953107364,0.0264951479102767,0.83624300139429,0.229484872330191,21.0487208596609,1.9100824465396,0.551558474481723,-0.234337242045703,1.93631775755587
"YBR256C",79,0.163955321384687,0.18450431309314,0.0873718766624034,0.730300296291633,0.611137470968489,0.836830375219295,86.7130913165593,12.502885633045,84,0,5,1,0.582746922681455,0.174545902787748,0.0183724169595533,0.703810908657302,0.200656584777846,14.8727480008785,1.33936908224704,0.542030497528762,0.662921013577816,-1.76938709370361
"YLL061W",79,0.171005502494372,0.182648457299703,0.0932586011952425,0.386144659435857,0.330204085311872,0.855130524902993,2.94661282603927,14.2208538449903,84,0,5,1,0.200680372175527,0.17119270959464,0.0213185834994451,0.725047096905786,0.167617869930574,12.3553139335909,1.21380430251864,0.537359703348072,0.776071358328842,1.53693631463356
"YBR038W",79,0.373628745577254,0.158818169020956,0.341594498278065,0.734410751498402,0.449606955077607,0.612200943627641,79.6121826399,6.75310142288603,84,0,5,1,0.252054573683813,0.151537420976189,0.0135672646657524,0.421814831020595,0.121375274383974,7.0815886024069,0.704194966771062,0.536640820691448,1.56857410682142,-0.466471921869983
"YJR003C",79,0.167632500025933,0.177609102393124,0.113728014026535,0.621883539771763,0.656894490196502,1.05629824265422,83.0219019503936,12.9436513756274,84,0,5,1,0.434227833415675,0.168193900156087,0.0178733276854999,0.643388852988086,0.143832475447446,13.5829536469776,1.23685385918625,0.526773883560336,2.87076606574159,-0.516877775496267
"YOL011W",79,0.170564709964711,0.179473103282672,0.10472845449922,0.521163885230306,0.458216233866841,0.879217165372754,2.1433849454356,11.1651007749334,84,0,5,1,0.240067254349232,0.168613778959566,0.0206635408749999,0.602885604905012,0.156075657201098,10.822564026512,1.36165309285729,0.525530662377624,1.770497497324,0.251559483262045
"YLR131C",79,0.191897766899842,0.175738595318787,0.126496532801192,0.321611195810447,0.191845424460549,0.596513513707464,73.1628885599965,12.1386706857067,84,0,5,1,0.135934924908705,0.163417267869577,0.0236803790762583,0.754540638970966,0.19777059571321,12.3419683484151,0.911755386110759,0.520317998691292,-0.799042570982898,-0.222973909236285
"YOR273C",78,0.162640970299061,0.175228938646784,0.095292087144431,0.391259658024145,0.50510826477453,1.29097967146758,74.5121014132115,15.9900601654606,84,1,5,0.988095238095238,0.174089125357194,0.165729510935816,0.0183231212588394,0.733388662673429,0.216183672930109,15.0695903794775,0.979862040403806,0.518439384686436,2.57924662504194,0.939387125971077
"YPL241C",79,0.255140322960749,0.168373028932217,0.199762560190346,0.549689922027661,0.399703095896354,0.727142848866421,27.3227766830213,11.4870550417029,84,0,5,1,0.2649645200564,0.159144096938015,0.017975115856996,0.516690714926653,0.160822516065785,8.26608534673884,0.64835666604561,0.513428234211355,1.30859869058187,4.9678978618498
"YMR058W",79,0.146239347921947,0.174188028216156,0.0797841803586136,0.766490710303629,0.527779356549283,0.688565887954747,83.5163159974721,23.7069586849481,84,0,5,1,0.607081774519713,0.167590347468125,0.0130418072866421,0.660929374075275,0.112971769585474,23.193466354664,1.98859517493829,0.505886998866201,0.244632034895778,0.258218634318054
"YML050W",77,0.131062219196057,0.167195903863592,0.0649802191064823,0.194496289114186,0.128354500727048,0.659932903150111,81.6596846034051,22.8562267912656,84,2,5,0.976190476190476,0.0757730696463848,0.154056933360321,0.0261787025955957,0.917970481903543,0.407761915403043,22.3299185793745,2.10835987998215,0.501895403536236,-0.632814318861484,0.249629210310893
"YHR113W",79,0.155705896571896,0.176105706531374,0.0839084359226444,0.58788372207899,0.57633510726387,0.980355613905622,9.69060722982446,17.8770855533571,84,0,5,1,0.397780857357536,0.167875203985605,0.0167595664114395,0.664327793817044,0.246718925200772,17.1927805402577,1.13017647200004,0.491092808949414,1.28092249036593,0.605485099055712
"YMR048W",79,0.224722227644901,0.177429720830448,0.168401349890231,0.435039663256976,0.28710156503884,0.659943424214289,21.5803354587277,9.63252298632087,84,0,5,1,0.190418168590506,0.167295735504571,0.0206400774189079,0.607038630203302,0.246535464124505,9.13971247211133,1.19747781677253,0.49098581949088,0.214593037147263,0.411540412111994
"YDL101C",79,0.271139567696192,0.163248306397606,0.224041049417121,0.599098000187453,0.40104674259342,0.669417595231391,24.5929591282292,7.27669077388931,84,0,5,1,0.251624288061413,0.155973047804214,0.0148870401703574,0.469522249850919,0.177953363840538,7.48149619863543,0.96091677456452,0.488697451618243,1.12330186441205,-0.213135445407268
"YMR238W",79,0.147405777927971,0.183146981140818,0.070663764074874,0.534061068346523,0.455698647402178,0.853270673357715,35.597099401736,18.040786358253,84,0,5,1,0.337713750150098,0.173941869518602,0.0192046034636343,0.741687927051123,0.230096268140171,20.6511101707816,1.74008130445251,0.479317973924659,0.484939400401824,-1.50011600368859
"YOR270C",79,0.143972870813603,0.1760782880884,0.0648507352208072,0.796539755326784,0.62797972024295,0.788384655057573,0.976725385702747,19.7983092853547,84,0,5,1,0.776659504682762,0.169574545103997,0.0138598743387193,0.746935789199207,0.150180962386569,20.4249515809401,2.04059273620062,0.469249780009479,0.275992810271624,-0.307088369211839
"YPL058C",78,0.125178895761095,0.174352557418872,0.0590561493721412,0.231162549496459,0.212253273818171,0.918199225093002,48.1914980158749,42.7740634405686,84,1,5,0.988095238095238,0.122619538119619,0.162945046188487,0.0250649715969004,0.850619833052685,0.251901027322122,32.2043718454245,3.66703792438796,0.455117660368531,0.268277556303487,2.88235131817137
"YEL032W",79,0.306309152363025,0.162438640359301,0.253842815830216,0.610383729327631,0.255203735015533,0.418103764490337,6.10476036627389,9.17599043940504,84,0,5,1,0.256922335155021,0.155681877386211,0.015428341127632,0.441488370979127,0.117267578115683,8.25776690511771,0.825009023274422,0.437944878013401,-0.199412376929297,1.11298605031367
"YER001W",79,0.328949802936469,0.158898428502654,0.30075137118741,0.791574563120349,0.565412230615711,0.714288024095775,26.6324999130122,7.38546906808795,84,0,5,1,0.310521769531156,0.153161719247214,0.0132525672937029,0.440089101591972,0.108617908414704,6.74993163275214,1.05417274551393,0.432875316027715,2.52443567092922,0.602877885090812
"YDR146C",77,0.174035758984571,0.166739894593125,0.118814246204162,0.274737583043851,0.264502921511798,0.962747501020203,71.5799064335743,12.9064060491653,84,2,5,0.976190476190476,0.0985563781569745,0.156858367771331,0.0229771001068756,0.782382653245041,0.190423643846755,11.8853384447184,0.833584492675662,0.430059788912918,0.947176748284014,1.2249119476413
"YDR451C",78,0.180298253339206,0.165321047442553,0.127031023771789,0.448129302549889,0.54058317896727,1.20631071409817,50.4978709295157,13.6075194621248,84,1,5,0.988095238095238,0.184064094791898,0.156696927887101,0.0201881451173608,0.716811540679625,0.249115485004734,12.7302917100797,0.717519137385519,0.427187317374474,1.96494880038967,1.22258446686384
"YNL233W",79,0.268351567240552,0.170034906920947,0.207780798371768,0.687471536521871,0.82665413263222,1.20245579448208,19.2137639589271,10.4603939439,84,0,5,1,0.291519900631904,0.162598198231354,0.0179851606503612,0.497431159415857,0.222417925802847,8.57301540839557,0.950064658817294,0.41349136847683,3.16981930535203,1.9865790375299
"YLL032C",77,0.136189906655746,0.164428897962135,0.0721180741169504,0.274196944718754,0.378880019191058,1.38178060145666,63.5330128787403,20.2584594889008,84,2,5,0.976190476190476,0.114283896367093,0.153512952996461,0.026571945533434,0.842595625850032,0.281273151591408,19.5691169378993,1.25134276842365,0.41080714063406,1.91694433882504,0.550882274942012
"YKR042W",79,0.442046347069105,0.136872527474031,0.411828634726782,1.7354052990002,0.72826914563489,0.419653637138518,85.7515095416949,7.16346554562629,84,0,5,1,0.711331197145219,0.132581545471362,0.0105247565100832,0.284864953347905,0.130977110189953,5.71569708664105,0.904972926496783,0.407703684028955,1.02910106655378,1.59979201210986
"YNL263C",79,0.198757928084435,0.171531541053217,0.132537105165194,0.769597654619474,0.715275373773154,0.92941470062928,19.9258684779509,14.488613873679,84,0,5,1,0.523430761317889,0.166290749954569,0.0129091808317076,0.638156878000691,0.265711827286665,12.5452452214819,1.26669392297933,0.405973947299198,1.0961417322021,1.53420539638032
"YKR077W",78,0.345213859909827,0.165738968407892,0.304032934044377,0.573021331046352,0.303346876238803,0.529381472911111,15.2426450457103,7.22383270469474,84,1,5,0.988095238095238,0.14476053638074,0.158373518829981,0.0183082097845618,0.41585262948968,0.132144618965894,4.70208275581636,0.99966530284048,0.402303101427288,0.859125738980955,2.52259425400982
"YGR035C",79,0.171391223264432,0.176788248607847,0.114667086310467,0.586207231121705,0.4888085573364,0.833849416018063,75.2451260304035,14.9364459206465,84,0,5,1,0.346324321128091,0.171228061441017,0.0139426319454481,0.662724565848939,0.134877287873189,13.1905395505369,1.11687889522706,0.398790356697653,1.26874474470464,1.56320114702734
"YOR025W",79,0.306444501911406,0.160483809665829,0.269037890451588,0.623600197502902,0.307289840727829,0.492767388397754,74.417193549521,8.45783446759357,84,0,5,1,0.276693815845287,0.154503875575516,0.0151746219931834,0.528926081408628,0.181292167442516,7.62826823968214,0.677642805221569,0.394074665780767,-0.199449835704229,1.22419395811366
"YPL116W",78,0.160518157836652,0.169921560464194,0.0921404860895364,0.347473790104283,0.403773388848737,1.16202545443084,45.3457614394243,14.9162298745511,84,1,5,0.988095238095238,0.135611743206902,0.162201077200711,0.0201259941883485,0.738377573444331,0.232271720738052,15.0881221461413,1.16904225802592,0.383607547097131,1.82393224470183,-0.147036833279643
"YGR138C",79,0.139608921639357,0.168812746483687,0.0785842665764074,0.256403858837594,0.191558523216345,0.747096881009415,59.1047795597646,24.3980715651691,84,0,5,1,0.131654259072699,0.160970448171698,0.020480312935211,0.782099601319639,0.192998084263683,23.3129688298824,2.0064953767959,0.382918871249573,-0.181363045357495,0.540795033886125
"YMR179W",79,0.331503680500405,0.161697432909781,0.299020747435719,0.534312628440731,0.287776032711307,0.538591112007057,19.3893189541034,6.80120289679343,84,0,5,1,0.17187783596817,0.155981182704459,0.0149792463092372,0.452156725342943,0.213143278424255,5.26666145106031,0.909148143749884,0.381611336599534,0.405522460305175,1.68788932395961
"YKL104C",79,0.314129826653231,0.159047013724032,0.278549510223788,1.20571683174741,1.02972128123334,0.854032434581666,0.102480501536631,9.66718853720088,84,0,5,1,0.633983538783897,0.153773657415894,0.0140717193756551,0.454560151904518,0.1835575793336,7.46758984463635,0.878525977771613,0.374748541195422,2.17627778775151,2.50373779286963
"YBR242W",79,0.174300648293982,0.178303041382228,0.106434210065822,0.709609581154429,0.59784599153591,0.842499886435163,76.4817926857278,16.1303582074432,84,0,5,1,0.536257702843783,0.171982871724098,0.0169226305063385,0.693182855833627,0.215292731248398,14.1820918783757,1.01349424456873,0.373474422653309,0.693553515419239,1.92232599199071
"YGR146C",78,0.157066438870571,0.181304199120735,0.0892411678071968,0.492512953533948,0.520809714645331,1.05745384138294,83.058053298038,17.289325880158,84,1,5,0.988095238095238,0.235826264992647,0.175006283860424,0.0173119695410701,0.661896793571595,0.154976149253306,13.7460664532947,1.61165333689334,0.363789645387861,2.55237370212893,2.19852454976044
"YNL037C",79,0.16653381264585,0.174570153980985,0.103913996158743,0.792633279993811,0.537634749932118,0.678289397508412,52.6990279309804,19.2117619806569,84,0,5,1,0.644447855462575,0.168815455616339,0.0158498279734574,0.658641525866733,0.178791550758165,16.5728135096108,1.04304695449112,0.363076392644947,0.109892618294108,2.53003803873197
