ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,direction,clade
GO:0098754,detoxification,2/5,47/5235,0.0425531914893617,44.5531914893617,9.27299331883016,7.75566251398137e-4,0.017918574179450326,0.008622471785600157,YDR406W/YKL086W,2,Upregulated,7. Mosaic beer
GO:0009636,response to toxic substance,2/5,54/5235,0.037037037037037035,38.77777777777778,8.627351810081326,0.0010239185245400186,0.017918574179450326,0.008622471785600157,YDR406W/YKL086W,2,Upregulated,7. Mosaic beer
GO:0034599,cellular response to oxidative stress,2/5,102/5235,0.0196078431372549,20.52941176470588,6.158211961715694,0.003618186595807761,0.034896822962103585,0.01679245616221526,YDL124W/YKL086W,2,Upregulated,7. Mosaic beer
GO:0006979,response to oxidative stress,2/5,113/5235,0.017699115044247787,18.530973451327434,5.824739184145066,0.004426101079645511,0.034896822962103585,0.01679245616221526,YDL124W/YKL086W,2,Upregulated,7. Mosaic beer
GO:0042221,response to chemical,3/5,434/5235,0.0069124423963133645,7.2373271889400925,4.194967059361968,0.004985260423157655,0.034896822962103585,0.01679245616221526,YDL124W/YDR406W/YKL086W,3,Upregulated,7. Mosaic beer
GO:0062197,cellular response to chemical stress,2/5,147/5235,0.013605442176870748,14.244897959183671,5.035988732080264,0.007407667290889701,0.04321139253018992,0.020793452044602673,YDL124W/YKL086W,2,Upregulated,7. Mosaic beer
GO:0009313,oligosaccharide catabolic process,1/5,10/5235,0.1,104.7,10.1481441108591,0.009518301830169329,0.047591509150846645,0.022901177335745756,YGR287C,1,Upregulated,7. Mosaic beer
GO:0000747,conjugation with cellular fusion,40/810,101/5235,0.39603960396039606,2.5595892922625594,6.7708895676977185,2.7089865665954255e-9,4.114950594658451e-6,3.3762527314199826e-6,YDL165W/YDR085C/YDR103W/YDR264C/YDR461W/YOL117W/YOR127W/YOR208W/YOR212W/YGL162W/YGR279C/YLL043W/YLR229C/YLR238W/YLR452C/YPL179W/YPR075C/YPR122W/YMR029C/YMR065W/YMR198W/YMR232W/YBR081C/YBR200W/YNL053W/YNR044W/YJL034W/YJL019W/YJR117W/YKL116C/YER075C/YHR005C/YHR084W/YIL015W/YCL055W/YCL014W/YCR009C/YCR089W/YFL026W/YFR022W,40,Upregulated,8. Mixed origin
GO:0016192,vesicle-mediated transport,112/810,439/5235,0.255125284738041,1.648865266177339,6.076450031748304,8.085928438200785e-9,6.1412626488134955e-6,5.038810142541962e-6,YDL231C/YDL161W/YDL137W/YDL126C/YDL099W/YDL091C/YDL072C/YDR003W/YDR093W/YDR100W/YDR126W/YDR137W/YDR264C/YDR388W/YDR517W/YOL129W/YOL062C/YOL018C/YOR008C/YOR036W/YOR070C/YOR109W/YOR164C/YOR223W/YOR256C/YOR311C/YOR326W/YGL223C/YGL210W/YGL198W/YGL161C/YGL020C/YGR009C/YGR284C/YLR229C/YLR268W/YLR337C/YLR360W/YLR380W/YLR417W/YPL232W/YPL204W/YPL176C/YPL085W/YPL051W/YPL010W/YPR095C/YPR165W/YPR176C/YML052W/YML001W/YMR004W/YMR071C/YMR162C/YMR171C/YMR231W/YMR237W/YMR275C/YBL101C/YBL078C/YBL047C/YBL040C/YBL017C/YBR080C/YBR214W/YBR264C/YNL265C/YNL263C/YNL106C/YNL047C/YNL041C/YJL204C/YJR005W/YJR031C/YJR033C/YKL196C/YKL135C/YKL126W/YKL065C/YKR019C/YKR020W/YKR044W/YKR088C/YER008C/YER083C/YER122C/YER125W/YER143W/YHL002W/YHR108W/YHR142W/YHR161C/YIL118W/YIL105C/YIL048W/YIR006C/YCL008C/YCR009C/YCR028C/YCR030C/YCR032W/YCR067C/YCR094W/YFL048C/YFL039C/YFL027C/YFR022W/YAL042W/YAL029C/YAL026C/YAL014C/YAR014C,112,Upregulated,8. Mixed origin
GO:0009067,aspartate family amino acid biosynthetic process,24/810,48/5235,0.5,3.2314814814814814,6.644441970595893,2.0118739200270802e-8,9.933493849288667e-6,8.150276648458322e-6,YDL182W/YDL131W/YDR034C/YDR158W/YDR234W/YOL064C/YGL154C/YGL125W/YGR204W/YLR303W/YPR167C/YBR115C/YNL277W/YNR050C/YJL200C/YJR139C/YKL001C/YKR069W/YER091C/YHR208W/YIL094C/YIR017C/YIR034C/YCR053W,24,Upregulated,8. Mixed origin
GO:0170034,L-amino acid biosynthetic process,39/810,104/5235,0.375,2.423611111111111,6.27349797806236,2.61579824866061e-8,9.933493849288667e-6,8.150276648458322e-6,YDL182W/YDL131W/YDR034C/YDR158W/YDR234W/YOL064C/YOR375C/YGL154C/YGL125W/YGL026C/YGL009C/YGR204W/YLR303W/YPR167C/YMR062C/YMR108W/YBR115C/YBR248C/YNL277W/YNL104C/YNR050C/YJL200C/YJL071W/YJR016C/YJR139C/YKL001C/YKR069W/YER023W/YER090W/YER091C/YHR018C/YHR208W/YIL094C/YIL074C/YIR017C/YIR034C/YCL018W/YCR053W/YFR025C,39,Upregulated,8. Mixed origin
GO:1901607,alpha-amino acid biosynthetic process,41/810,115/5235,0.3565217391304348,2.3041867954911432,6.050015252679289,6.0970259673769e-8,1.8522764888891025e-5,1.519763946394579e-5,YDL182W/YDL131W/YDR034C/YDR158W/YDR234W/YOL064C/YOR375C/YGL154C/YGL125W/YGL026C/YGL009C/YGR204W/YLR303W/YPR167C/YMR062C/YMR108W/YBR115C/YBR248C/YNL277W/YNL104C/YNR050C/YJL200C/YJL071W/YJR016C/YJR139C/YKL001C/YKR069W/YER023W/YER086W/YER090W/YER091C/YHR018C/YHR208W/YIL094C/YIL074C/YIR017C/YIR034C/YCL018W/YCR053W/YFR025C/YAL012W,41,Upregulated,8. Mixed origin
GO:0170038,proteinogenic amino acid biosynthetic process,39/810,108/5235,0.3611111111111111,2.3338477366255144,5.992240096046445,8.662414944991932e-8,1.942857375273168e-5,1.594084149768498e-5,YDL182W/YDL131W/YDR034C/YDR158W/YDR234W/YOL064C/YOR375C/YGL154C/YGL125W/YGL026C/YGL009C/YGR204W/YLR303W/YPR167C/YMR062C/YMR108W/YBR115C/YBR248C/YNL277W/YNL104C/YNR050C/YJL200C/YJL071W/YJR016C/YJR139C/YKL001C/YKR069W/YER023W/YER090W/YER091C/YHR018C/YHR208W/YIL094C/YIL074C/YIR017C/YIR034C/YCL018W/YCR053W/YFR025C,39,Upregulated,8. Mixed origin
GO:0009066,aspartate family amino acid metabolic process,26/810,58/5235,0.4482758620689655,2.897190293742018,6.215678450447754,8.953259793885567e-8,1.942857375273168e-5,1.594084149768498e-5,YDL182W/YDL131W/YDR034C/YDR158W/YDR234W/YOL064C/YGL154C/YGL125W/YGR204W/YLR303W/YPR167C/YBR115C/YNL277W/YNR050C/YJL200C/YJR139C/YKL106W/YKL001C/YKR069W/YER086W/YER091C/YHR208W/YIL094C/YIR017C/YIR034C/YCR053W,26,Upregulated,8. Mixed origin
GO:1901605,alpha-amino acid metabolic process,49/810,157/5235,0.31210191082802546,2.017103090351498,5.535682624258267,3.819729070546247e-7,7.252710572699686e-5,5.9507358151667847e-5,YDL182W/YDL131W/YDR034C/YDR158W/YDR173C/YDR234W/YOL064C/YOR375C/YGL154C/YGL125W/YGL026C/YGL009C/YGR204W/YLR134W/YLR303W/YPR167C/YMR062C/YMR108W/YBR115C/YBR248C/YNL277W/YNL239W/YNL104C/YNR050C/YJL200C/YJL071W/YJL060W/YJR016C/YJR139C/YKL106W/YKL015W/YKL001C/YKR069W/YER023W/YER086W/YER090W/YER091C/YHR018C/YHR112C/YHR205W/YHR208W/YIL094C/YIL074C/YIR017C/YIR034C/YCL018W/YCR053W/YFR025C/YAL012W,49,Upregulated,8. Mixed origin
GO:0008652,amino acid biosynthetic process,41/810,123/5235,0.3333333333333333,2.154320987654321,5.542254391930448,5.026980826274443e-7,8.484426527900977e-5,6.961339530185895e-5,YDL182W/YDL131W/YDR034C/YDR158W/YDR234W/YOL064C/YOR375C/YGL154C/YGL125W/YGL026C/YGL009C/YGR204W/YLR303W/YPR167C/YMR062C/YMR108W/YBR115C/YBR248C/YNL277W/YNL104C/YNR050C/YJL200C/YJL071W/YJR016C/YJR139C/YKL001C/YKR069W/YER023W/YER086W/YER090W/YER091C/YHR018C/YHR208W/YIL094C/YIL074C/YIR017C/YIR034C/YCL018W/YCR053W/YFR025C/YAL012W,41,Upregulated,8. Mixed origin
GO:0019236,response to pheromone,30/810,79/5235,0.379746835443038,2.4542897327707456,5.57199554356532,7.927165803314037e-7,1.1423260824254044e-4,9.372607197198149e-5,YDL165W/YDR103W/YDR264C/YDR410C/YDR461W/YOL117W/YOR127W/YOR208W/YOR212W/YLR229C/YLR238W/YLR452C/YPL179W/YPL161C/YPL049C/YPR075C/YMR029C/YNL298W/YNL053W/YNR044W/YJR117W/YKL209C/YKL116C/YER075C/YHR005C/YHR084W/YIL015W/YCR089W/YFL026W/YFR022W,30,Upregulated,8. Mixed origin
