ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,direction,clade
GO:0046034,ATP metabolic process,10/287,44/4885,0.22727272727272727,3.8683877098511243,4.774643412670676,1.7416872627469071e-4,0.008038556597293417,0.007559063747630303,YDR050C/YDR516C/YGR240C/YGR254W/YBR196C/YJR009C/YKL152C/YKL060C/YCR012W/YAL038W,10,Upregulated,19. Malaysian
GO:0016052,carbohydrate catabolic process,13/287,73/4885,0.1780821917808219,3.0311202329244424,4.367958924147956,2.6817220811572713e-4,0.011918764805143428,0.011207820939573471,YDR050C/YDR516C/YGR194C/YGR240C/YGR254W/YMR105C/YBR196C/YJR009C/YKL152C/YKL060C/YIL024C/YCR012W/YAL038W,13,Upregulated,19. Malaysian
GO:0005975,carbohydrate metabolic process,25/287,205/4885,0.12195121951219512,2.075720234554262,3.9309510372568193,3.3894844545439445e-4,0.014526361948045475,0.013659877200267326,YDL022W/YDR009W/YDR050C/YDR074W/YDR516C/YGR194C/YGR240C/YGR254W/YGR282C/YLR044C/YMR099C/YMR105C/YBR196C/YNL249C/YNL241C/YJL155C/YJR009C/YKL152C/YKL060C/YKL038W/YER177W/YIL024C/YCR012W/YFR015C/YAL038W,25,Upregulated,19. Malaysian
GO:0009205,purine ribonucleoside triphosphate metabolic process,10/287,48/4885,0.20833333333333334,3.546022067363531,4.428320353438207,3.723342947245117e-4,0.015406936333428071,0.014487926095995519,YDR050C/YDR516C/YGR240C/YGR254W/YBR196C/YJR009C/YKL152C/YKL060C/YCR012W/YAL038W,10,Upregulated,19. Malaysian
GO:0046496,nicotinamide nucleotide metabolic process,13/287,76/4885,0.17105263157894737,2.9114707500458463,4.195573723773917,4.048557728688084e-4,0.016087140151827502,0.01512755635329744,YDL022W/YDR050C/YDR516C/YGR240C/YGR254W/YBR196C/YNL241C/YJR009C/YKL152C/YKL151C/YKL060C/YCR012W/YAL038W,13,Upregulated,19. Malaysian
GO:0141124,intracellular signaling cassette,17/287,117/4885,0.1452991452991453,2.4731230828791806,4.029100818770388,4.155844539222104e-4,0.016087140151827502,0.01512755635329744,YDR466W/YOL113W/YOR371C/YLR260W/YLR425W/YMR001C/YBR036C/YNR031C/YJL141C/YJR031C/YKL159C/YKR007W/YER075C/YER177W/YHR061C/YHR182W/YCL032W,17,Upregulated,19. Malaysian
GO:0019362,pyridine nucleotide metabolic process,13/287,77/4885,0.16883116883116883,2.8736594416036922,4.139978459847152,4.619242431183431e-4,0.017322159116937866,0.016288907520488942,YDL022W/YDR050C/YDR516C/YGR240C/YGR254W/YBR196C/YNL241C/YJR009C/YKL152C/YKL151C/YKL060C/YCR012W/YAL038W,13,Upregulated,19. Malaysian
GO:0009144,purine nucleoside triphosphate metabolic process,10/287,50/4885,0.2,3.4041811846689893,4.2687257070339495,5.266723391039988e-4,0.019151721421963596,0.0180093380388991,YDR050C/YDR516C/YGR240C/YGR254W/YBR196C/YJR009C/YKL152C/YKL060C/YCR012W/YAL038W,10,Upregulated,19. Malaysian
GO:0046835,carbohydrate phosphorylation,5/287,13/4885,0.38461538461538464,6.546502278209596,5.002435810019843,5.883983905785853e-4,0.020767002020420658,0.019528268566571007,YDR009W/YDR516C/YGR194C/YNL249C/YJL155C,5,Upregulated,19. Malaysian
GO:0043934,sporulation,15/287,101/4885,0.1485148514851485,2.5278573153482595,3.876075178799028,7.145933678450313e-4,0.024353864038745544,0.022901177411873003,YDR027C/YDR369C/YDR516C/YMR039C/YMR139W/YBR273C/YNL272C/YNL098C/YKR031C/YKR089C/YER046W/YER075C/YER177W/YIL088C/YIL024C,15,Upregulated,19. Malaysian
GO:0009199,ribonucleoside triphosphate metabolic process,10/287,52/4885,0.19230769230769232,3.273251139104798,4.11703902987432,7.306159211623663e-4,0.024353864038745544,0.022901177411873003,YDR050C/YDR516C/YGR240C/YGR254W/YBR196C/YJR009C/YKL152C/YKL060C/YCR012W/YAL038W,10,Upregulated,19. Malaysian
GO:0006914,autophagy,25/287,219/4885,0.1141552511415525,1.9430257903361812,3.567118631813074,9.196769769366365e-4,0.029827361414161188,0.028048185470158592,YDL113C/YDR074W/YDR173C/YDR246W/YDR495C/YOL138C/YOL083W/YOR115C/YGL215W/YLR305C/YLR356W/YLR431C/YPR049C/YMR109W/YBL078C/YBR109C/YBR139W/YNL272C/YNL098C/YJR031C/YKL212W/YKL129C/YKR007W/YEL062W/YIL024C,25,Upregulated,19. Malaysian
GO:0010508,positive regulation of autophagy,7/287,29/4885,0.2413793103448276,4.108494533221195,4.1942475583580645,0.001142254656499831,0.036071199678942026,0.03391958425949637,YDR074W/YOL138C/YOR115C/YGL215W/YLR431C/YPR049C/YEL062W,7,Upregulated,19. Malaysian
GO:0072524,pyridine-containing compound metabolic process,13/287,86/4885,0.1511627906976744,2.572927639575399,3.6764349590759062,0.0013582666666959282,0.041792820513720866,0.03929991543044629,YDL022W/YDR050C/YDR516C/YGR240C/YGR254W/YBR196C/YNL241C/YJR009C/YKL152C/YKL151C/YKL060C/YCR012W/YAL038W,13,Upregulated,19. Malaysian
GO:0061919,process utilizing autophagic mechanism,25/287,228/4885,0.10964912280701754,1.8663274038755424,3.346883915480843,0.0016427130665583154,0.04928139199674946,0.04634180019343458,YDL113C/YDR074W/YDR173C/YDR246W/YDR495C/YOL138C/YOL083W/YOR115C/YGL215W/YLR305C/YLR356W/YLR431C/YPR049C/YMR109W/YBL078C/YBR109C/YBR139W/YNL272C/YNL098C/YJR031C/YKL212W/YKL129C/YKR007W/YEL062W/YIL024C,25,Upregulated,19. Malaysian
GO:0031505,fungal-type cell wall organization,8/27,128/4885,0.0625,11.30787037037037,8.809440201397267,2.608563823172684e-7,8.556089340006404e-5,8.292487101033164e-5,YDR055W/YDR144C/YDR261C/YOL030W/YMR215W/YMR307W/YJL159W/YIL011W,8,Downregulated,2. Alpechin
GO:0071852,fungal-type cell wall organization or biogenesis,8/27,147/4885,0.05442176870748299,9.84630889392794,8.118283131045045,7.600838939060537e-7,1.246537586005928e-4,1.2081333471559381e-4,YDR055W/YDR144C/YDR261C/YOL030W/YMR215W/YMR307W/YJL159W/YIL011W,8,Downregulated,2. Alpechin
GO:0045229,external encapsulating structure organization,8/27,167/4885,0.04790419161676647,8.667110223996453,7.515397026039043,2.011534746691083e-6,1.649458492286688e-4,1.5986407723702817e-4,YDR055W/YDR144C/YDR261C/YOL030W/YMR215W/YMR307W/YJL159W/YIL011W,8,Downregulated,2. Alpechin
GO:0071555,cell wall organization,8/27,167/4885,0.04790419161676647,8.667110223996453,7.515397026039043,2.011534746691083e-6,1.649458492286688e-4,1.5986407723702817e-4,YDR055W/YDR144C/YDR261C/YOL030W/YMR215W/YMR307W/YJL159W/YIL011W,8,Downregulated,2. Alpechin
GO:0071554,cell wall organization or biogenesis,8/27,202/4885,0.039603960396039604,7.165383204987165,6.671363973359461,8.385732730634738e-6,5.501040671296387e-4,5.331560599266718e-4,YDR055W/YDR144C/YDR261C/YOL030W/YMR215W/YMR307W/YJL159W/YIL011W,8,Downregulated,2. Alpechin
GO:0051278,fungal-type cell wall polysaccharide biosynthetic process,3/27,10/4885,0.3,54.27777777777778,12.571866092184907,1.761589767232888e-5,8.254306337891245e-4,8.000001649689206e-4,YOL030W/YMR215W/YMR307W,3,Downregulated,2. Alpechin
GO:0071966,fungal-type cell wall polysaccharide metabolic process,3/27,10/4885,0.3,54.27777777777778,12.571866092184907,1.761589767232888e-5,8.254306337891245e-4,8.000001649689206e-4,YOL030W/YMR215W/YMR307W,3,Downregulated,2. Alpechin
GO:0034406,cell wall beta-glucan metabolic process,3/27,11/4885,0.2727272727272727,49.343434343434346,11.96553259932626,2.4132605527376157e-5,8.794994014421532e-4,8.524031426043975e-4,YOL030W/YMR215W/YMR307W,3,Downregulated,2. Alpechin
GO:0034410,cell wall beta-glucan biosynthetic process,3/27,11/4885,0.2727272727272727,49.343434343434346,11.96553259932626,2.4132605527376157e-5,8.794994014421532e-4,8.524031426043975e-4,YOL030W/YMR215W/YMR307W,3,Downregulated,2. Alpechin
GO:0010383,cell wall polysaccharide metabolic process,3/27,15/4885,0.2,36.18518518518518,10.173770686106828,6.557223599044293e-5,0.0019552448549877526,0.0018950062458482073,YOL030W/YMR215W/YMR307W,3,Downregulated,2. Alpechin
GO:0070592,cell wall polysaccharide biosynthetic process,3/27,15/4885,0.2,36.18518518518518,10.173770686106828,6.557223599044293e-5,0.0019552448549877526,0.0018950062458482073,YOL030W/YMR215W/YMR307W,3,Downregulated,2. Alpechin
GO:1901678,iron coordination entity transport,3/27,16/4885,0.1875,33.923611111111114,9.83305620945344,8.0407035935313635e-05,0.0021977923155652394,0.002130081127409186,YOR382W/YOR383C/YHL047C,3,Downregulated,2. Alpechin
GO:0051273,beta-glucan metabolic process,3/27,22/4885,0.13636363636363635,24.671717171717173,8.295258483688054,2.1627896710432184e-4,0.005067107229301255,0.0049109960951507665,YOL030W/YMR215W/YMR307W,3,Downregulated,2. Alpechin
GO:0051274,beta-glucan biosynthetic process,3/27,22/4885,0.13636363636363635,24.671717171717173,8.295258483688054,2.1627896710432184e-4,0.005067107229301255,0.0049109960951507665,YOL030W/YMR215W/YMR307W,3,Downregulated,2. Alpechin
GO:0044042,glucan metabolic process,4/27,59/4885,0.06779661016949153,12.266164469554301,6.4900701124977385,2.7381574009916143e-4,0.005987437516834997,0.005802972176136615,YDR261C/YOL030W/YMR215W/YMR307W,4,Downregulated,2. Alpechin
GO:0005976,polysaccharide metabolic process,4/27,72/4885,0.05555555555555555,10.051440329218106,5.76788993698807,5.892798778333903e-4,0.012080237495584503,0.011708060730637099,YDR261C/YOL030W/YMR215W/YMR307W,4,Downregulated,2. Alpechin
GO:0044036,cell wall macromolecule metabolic process,3/27,34/4885,0.08823529411764706,15.964052287581701,6.527005711607298,8.040366886620393e-4,0.015513178463596993,0.015035237150212748,YOL030W/YMR215W/YMR307W,3,Downregulated,2. Alpechin
GO:0006826,iron ion transport,3/27,35/4885,0.08571428571428572,15.507936507936508,6.421104732925059,8.76181589305553e-4,0.01596597562734563,0.015474084208788128,YOR382W/YOR383C/YHL047C,3,Downregulated,2. Alpechin
GO:0009250,glucan biosynthetic process,3/27,38/4885,0.07894736842105263,14.283625730994151,6.127916990891251,0.0011169211779434806,0.018317507318273078,0.01775316819678585,YOL030W/YMR215W/YMR307W,3,Downregulated,2. Alpechin
GO:0009272,fungal-type cell wall biogenesis,3/27,38/4885,0.07894736842105263,14.283625730994151,6.127916990891251,0.0011169211779434806,0.018317507318273078,0.01775316819678585,YOL030W/YMR215W/YMR307W,3,Downregulated,2. Alpechin
GO:0042546,cell wall biogenesis,3/27,40/4885,0.075,13.569444444444445,5.950317535323456,0.0012985080629285047,0.020281459268597597,0.019656613283428995,YOL030W/YMR215W/YMR307W,3,Downregulated,2. Alpechin
GO:0000271,polysaccharide biosynthetic process,3/27,41/4885,0.07317073170731707,13.238482384823849,5.866220492570388,0.0013958733548122759,0.02081120274447393,0.020170036036043414,YOL030W/YMR215W/YMR307W,3,Downregulated,2. Alpechin
GO:0006412,translation,18/29,445/4885,0.04044943820224719,6.813638124757846,9.93994550008587,1.8107556004179097e-12,2.4887684420147487e-10,2.214987048009512e-10,YDR447C/YOR063W/YOR234C/YOR369C/YGL076C/YLL045C/YLR441C/YPL220W/YPL090C/YPR102C/YML026C/YBL087C/YNL302C/YNL178W/YJL190C/YKR057W/YER117W/YHR141C,18,Downregulated,5. French dairy
GO:0002181,cytoplasmic translation,13/29,166/4885,0.0783132530120482,13.191732447029498,12.349289342438768,2.136281924476179e-12,2.4887684420147487e-10,2.214987048009512e-10,YDR447C/YOR234C/YGL076C/YLL045C/YLR441C/YPL220W/YPR102C/YML026C/YBL087C/YNL178W/YJL190C/YER117W/YHR141C,13,Downregulated,5. French dairy
